model_type,fusion_type,alpha,expert_id,model_architecture,test_type,attack_type,corruption_type,severity_level,epsilon,accuracy,loss,correct_predictions,total_predictions,timestamp
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,contrast,2,N/A,71.73,1.069209579425522,7173,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,contrast,3,N/A,71.1,1.094430554516708,7110,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,contrast,4,N/A,70.49,1.1256706111038788,7049,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,contrast,5,N/A,69.59,1.1593292438531224,6959,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,elastic_transform,1,N/A,21.26,3.7838996090466464,2126,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,elastic_transform,2,N/A,6.32,6.105074405670166,632,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,elastic_transform,3,N/A,4.05,6.66881440561029,405,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,elastic_transform,4,N/A,3.49,6.722227325922327,349,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,elastic_transform,5,N/A,3.16,6.685498702375194,316,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,pixelate,1,N/A,6.74,7.1962926780121235,674,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,pixelate,2,N/A,4.82,7.349958274937883,482,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,pixelate,3,N/A,2.64,7.2015275049813186,264,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,pixelate,4,N/A,2.23,7.591103149365775,223,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,pixelate,5,N/A,2.12,6.602827760237682,212,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,jpeg_compression,1,N/A,10.64,5.427487083628208,1064,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,jpeg_compression,2,N/A,21.37,4.078802585601807,2137,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,jpeg_compression,3,N/A,29.35,3.4084330374681495,2935,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,jpeg_compression,4,N/A,47.49,2.2418903323668466,4749,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,jpeg_compression,5,N/A,65.26,1.3515347408342966,6526,10000,2025-09-09 02:26:44
