model_type,fusion_type,alpha,expert_id,model_architecture,test_type,attack_type,corruption_type,severity_level,epsilon,accuracy,loss,correct_predictions,total_predictions,timestamp
expert_0,TransformerBase,1.0,0,DenseNet121,corruption,N/A,elastic_transform,4,N/A,3.14,5.287611937221093,314,10000,2025-09-08 23:16:50
expert_0,TransformerBase,1.0,0,DenseNet121,corruption,N/A,elastic_transform,5,N/A,2.82,5.3444717443442045,282,10000,2025-09-08 23:16:50
expert_0,TransformerBase,1.0,0,DenseNet121,corruption,N/A,pixelate,1,N/A,5.42,5.900260889077488,542,10000,2025-09-08 23:16:50
expert_0,TransformerBase,1.0,0,DenseNet121,corruption,N/A,pixelate,2,N/A,3.64,6.08575958541677,364,10000,2025-09-08 23:16:50
expert_0,TransformerBase,1.0,0,DenseNet121,corruption,N/A,pixelate,3,N/A,1.91,5.975242397453211,191,10000,2025-09-08 23:16:50
expert_0,TransformerBase,1.0,0,DenseNet121,corruption,N/A,pixelate,4,N/A,1.46,5.922380441351782,146,10000,2025-09-08 23:16:50
expert_0,TransformerBase,1.0,0,DenseNet121,corruption,N/A,pixelate,5,N/A,1.37,5.566536788698993,137,10000,2025-09-08 23:16:50
expert_0,TransformerBase,1.0,0,DenseNet121,corruption,N/A,jpeg_compression,1,N/A,8.2,4.497127572192421,820,10000,2025-09-08 23:16:50
expert_0,TransformerBase,1.0,0,DenseNet121,corruption,N/A,jpeg_compression,2,N/A,14.99,3.841448448881318,1499,10000,2025-09-08 23:16:50
expert_0,TransformerBase,1.0,0,DenseNet121,corruption,N/A,jpeg_compression,3,N/A,20.29,3.476570364795154,2029,10000,2025-09-08 23:16:50
expert_0,TransformerBase,1.0,0,DenseNet121,corruption,N/A,jpeg_compression,4,N/A,33.73,2.761541248876837,3373,10000,2025-09-08 23:16:50
expert_0,TransformerBase,1.0,0,DenseNet121,corruption,N/A,jpeg_compression,5,N/A,48.88,2.098139931883993,4888,10000,2025-09-08 23:16:50
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,gaussian_noise,1,N/A,28.38,2.9019786406166945,2838,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,gaussian_noise,2,N/A,16.19,3.581693830369394,1619,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,gaussian_noise,3,N/A,9.64,4.114651592471931,964,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,gaussian_noise,4,N/A,7.38,4.334877575500102,738,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,gaussian_noise,5,N/A,5.65,4.529330428642563,565,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,shot_noise,1,N/A,9.65,4.13549999345707,965,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,shot_noise,2,N/A,3.53,4.814769144299664,353,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,shot_noise,3,N/A,2.0,5.1523131841345675,200,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,shot_noise,4,N/A,1.12,5.418580870085124,112,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,shot_noise,5,N/A,1.0,5.649515544311909,100,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,impulse_noise,1,N/A,42.96,2.3154901522624343,4296,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,impulse_noise,2,N/A,23.71,3.1574799984316284,2371,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,impulse_noise,3,N/A,8.79,4.074064266832569,879,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,impulse_noise,4,N/A,1.61,5.114708103711092,161,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,impulse_noise,5,N/A,1.0,5.491185248652591,100,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,defocus_blur,1,N/A,48.66,2.022767151458354,4866,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,defocus_blur,2,N/A,46.62,2.1211903623387784,4662,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,defocus_blur,3,N/A,43.96,2.2275488467156133,4396,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,defocus_blur,4,N/A,28.91,2.8768392182603666,2891,10000,2025-09-09 00:01:09
