model_type,fusion_type,alpha,expert_id,model_architecture,test_type,attack_type,corruption_type,severity_level,epsilon,accuracy,loss,correct_predictions,total_predictions,timestamp
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,frost,4,N/A,38.97,2.8409174228016334,3897,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,frost,5,N/A,29.11,3.567325611657734,2911,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,fog,1,N/A,65.29,1.386002069787134,6529,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,fog,2,N/A,50.58,2.124267080162145,5058,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,fog,3,N/A,34.89,3.165488961376721,3489,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,fog,4,N/A,22.7,4.217822114123574,2270,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,fog,5,N/A,15.59,5.165228608288342,1559,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,brightness,1,N/A,70.98,1.1388307289232182,7098,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,brightness,2,N/A,70.44,1.161449830743331,7044,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,brightness,3,N/A,69.36,1.1968379752545417,6936,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,brightness,4,N/A,68.15,1.2385424337809599,6815,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,brightness,5,N/A,66.91,1.2931380935862093,6691,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,contrast,1,N/A,70.86,1.1427806615829468,7086,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,contrast,2,N/A,70.69,1.158268174793147,7069,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,contrast,3,N/A,70.34,1.1826253284381916,7034,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,contrast,4,N/A,69.51,1.211556908450549,6951,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,contrast,5,N/A,68.57,1.2462178521518466,6857,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,elastic_transform,1,N/A,20.03,4.115696427188342,2003,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,elastic_transform,2,N/A,5.97,6.953921849214578,597,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,elastic_transform,3,N/A,3.44,8.019077765790723,344,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,elastic_transform,4,N/A,2.92,8.296003456357159,292,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,elastic_transform,5,N/A,2.73,8.343105853358402,273,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,pixelate,1,N/A,6.27,7.737659442273876,627,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,pixelate,2,N/A,4.22,7.733638835858695,422,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,pixelate,3,N/A,2.88,7.349312269234959,288,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,pixelate,4,N/A,1.79,7.6800018865850905,179,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,pixelate,5,N/A,1.74,7.938388426092606,174,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,jpeg_compression,1,N/A,10.52,5.886488108695308,1052,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,jpeg_compression,2,N/A,20.71,4.391273833528349,2071,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,jpeg_compression,3,N/A,27.81,3.6677555223054523,2781,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,jpeg_compression,4,N/A,45.57,2.424666428867775,4557,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,jpeg_compression,5,N/A,63.18,1.4775570434860037,6318,10000,2025-09-09 03:38:28
