epoch,train_loss,val_loss,val_accuracy,experts_lr,fusion_lr,global_head_lr,loss_global,loss_individual,loss_total,expert_0_accuracy,expert_1_accuracy,expert_2_accuracy,expert_3_accuracy,expert_0_loss,expert_1_loss,expert_2_loss,expert_3_loss,alpha,fusion_type,timestamp
58,8.570965812683106,7.849199367523194,71.26,1e-05,0.0001,0.0001,1.008714993095398,7.562250818634033,8.570965812683106,54.05,52.41,50.84,52.37,1.8638185844421387,1.8491868076324462,1.987771692276001,1.8614737434387207,1.0,multiplicativeShifted,2025-09-08 21:55:09
59,8.36629169845581,7.829548938751221,71.43,1e-05,0.0001,0.0001,0.9689360997200013,7.3973556259155275,8.36629169845581,54.45,52.64,51.1,52.5,1.8261800506591797,1.8124652839660644,1.9456156194686889,1.8130946605682372,1.0,multiplicativeShifted,2025-09-08 21:56:11
60,8.376928276062012,7.801974363708496,71.42,1e-05,0.0001,0.0001,0.9841910436630249,7.392737251281738,8.376928276062012,54.51,53.1,51.32,52.76,1.8171835929870606,1.818954513168335,1.9444554248809816,1.8121437366485595,1.0,multiplicativeShifted,2025-09-08 21:57:18
61,8.173634881591797,7.778954879760742,71.27,1e-05,0.0001,0.0001,0.9386530090332031,7.234981840515137,8.173634881591797,54.65,53.07,51.56,52.72,1.7807930198669433,1.777176023864746,1.8964752758026122,1.7805375179290772,1.0,multiplicativeShifted,2025-09-08 21:58:19
62,8.172024766540527,7.751809321594238,71.27,1e-05,0.0001,0.0001,0.9467372386932373,7.225287519836426,8.172024766540527,54.79,53.23,51.7,52.94,1.7809067142486572,1.7765050121307373,1.8888867671966554,1.7789890090942382,1.0,multiplicativeShifted,2025-09-08 21:59:22
63,8.123482192993164,7.747585732269287,71.29,1e-05,0.0001,0.0001,0.9457764381408691,7.177705743408203,8.123482192993164,54.85,53.51,51.51,52.97,1.7571837083816528,1.7647562383651734,1.8898562614440917,1.7659094955444337,1.0,multiplicativeShifted,2025-09-08 22:00:24
64,8.104334716796876,7.734126329040527,71.37,1e-05,0.0001,0.0001,0.9498826831817627,7.154452044677734,8.104334716796876,54.84,53.59,52.15,53.13,1.7603139793395997,1.7595290990829469,1.8830584991455077,1.7515504760742187,1.0,multiplicativeShifted,2025-09-08 22:01:26
65,8.145088874816894,7.705259838867187,71.23,1e-05,0.0001,0.0001,0.9699135278701783,7.175175328826905,8.145088874816894,55.22,53.55,52.22,53.52,1.7681714504241943,1.75843447971344,1.8727966022491456,1.7757728113174438,1.0,multiplicativeShifted,2025-09-08 22:02:28
66,7.883740196228027,7.703754988098145,71.61,1e-05,0.0001,0.0001,0.8910083350181579,6.992731834411621,7.883740196228027,55.2,53.71,52.3,53.66,1.7284087341308594,1.70623367023468,1.836133763885498,1.7219556818008424,1.0,multiplicativeShifted,2025-09-08 22:03:32
67,7.900880659484863,7.673753370666504,71.35,1e-05,0.0001,0.0001,0.9103932760238648,6.990487403869629,7.900880659484863,55.24,53.61,52.48,53.77,1.7237068508148194,1.7211064971923828,1.8344611061096192,1.711212908554077,1.0,multiplicativeShifted,2025-09-08 22:04:34
68,7.8388087326049805,7.673589725494384,71.19,1e-05,0.0001,0.0001,0.8988710621833801,6.939937660217285,7.8388087326049805,55.35,53.58,52.46,53.87,1.704967222213745,1.7073814306259156,1.8271962562561035,1.7003927068710327,1.0,multiplicativeShifted,2025-09-08 22:05:35
69,7.8657787261962895,7.6160819480896,71.36,1e-05,0.0001,0.0001,0.9050339614868164,6.960744729614258,7.8657787261962895,55.63,54.26,53.06,54.0,1.7190491550445557,1.7013089111328126,1.827653400039673,1.7127332515716553,1.0,multiplicativeShifted,2025-09-08 22:06:38
70,7.814525177001953,7.572761461639404,71.31,1e-05,0.0001,0.0001,0.9220054777145386,6.892519703674316,7.814525177001953,55.54,54.19,52.95,54.02,1.7046186199188234,1.6939315608978271,1.8056502721786498,1.6883192363739015,1.0,multiplicativeShifted,2025-09-08 22:07:43
71,7.800241877746582,7.588130389404297,71.23,1e-05,0.0001,0.0001,0.9011933603286744,6.89904849395752,7.800241877746582,55.85,54.3,52.86,54.4,1.7018181999206543,1.6908354007720947,1.8111557624816894,1.6952391099929809,1.0,multiplicativeShifted,2025-09-08 22:08:46
72,7.74921223526001,7.553698774719238,71.4,1e-05,0.0001,0.0001,0.916854721736908,6.832357506561279,7.74921223526001,55.8,54.43,53.09,54.33,1.6754212265014647,1.6708301481246948,1.794089999961853,1.6920161394119262,1.0,multiplicativeShifted,2025-09-08 22:09:48
73,7.5984827987670895,7.619960324859619,71.15,1e-05,0.0001,0.0001,0.8700510739326477,6.728431748962402,7.5984827987670895,55.63,54.38,53.24,54.31,1.6570670448303222,1.65583272857666,1.7547962348937989,1.660735726737976,1.0,multiplicativeShifted,2025-09-08 22:10:49
74,7.5500822959899905,7.5691063079833985,71.29,1e-05,0.0001,0.0001,0.8733990339279175,6.676683239746094,7.5500822959899905,55.93,54.59,53.28,54.49,1.6402793352127074,1.6320428352355958,1.7582502668380737,1.6461107671737671,1.0,multiplicativeShifted,2025-09-08 22:11:52
75,7.571318235778809,7.555516162109375,71.26,1e-05,0.0001,0.0001,0.8760409400939941,6.695277313995361,7.571318235778809,56.38,54.84,53.58,54.53,1.649329955291748,1.6466665630340576,1.7576586727142334,1.6416220891952515,1.0,multiplicativeShifted,2025-09-08 22:12:55
76,7.492850085449219,7.56226939086914,71.35,1e-05,0.0001,0.0001,0.8682247066497802,6.624625379943848,7.492850085449219,56.22,54.81,53.75,54.78,1.6260345600128174,1.6115162483215333,1.746301753807068,1.6407727724075318,1.0,multiplicativeShifted,2025-09-08 22:13:56
77,7.551189994812011,7.571284700012207,71.35,1e-05,0.0001,0.0001,0.8836103258132935,6.667579676818848,7.551189994812011,56.29,54.83,53.59,54.91,1.6282514152526855,1.6389931968688964,1.753864217376709,1.6464708488464355,1.0,multiplicativeShifted,2025-09-08 22:14:58
78,7.4062372497558595,7.499228776550293,71.09,1e-05,0.0001,0.0001,0.8646591259002685,6.541578124237061,7.4062372497558595,56.71,55.51,54.12,55.03,1.612695777320862,1.6128832376480102,1.7058098745346069,1.6101892137527465,1.0,multiplicativeShifted,2025-09-08 22:16:01
79,7.330011604309082,7.5510735488891605,71.02,1e-05,0.0001,0.0001,0.8411284521102905,6.488883142089843,7.330011604309082,56.61,55.06,53.83,55.04,1.6045098114013672,1.5810247081756592,1.7045958877563476,1.5987527240753174,1.0,multiplicativeShifted,2025-09-08 22:17:02
80,7.33257036743164,7.508030305480957,71.31,1e-05,0.0001,0.0001,0.8470550960540771,6.485515281677246,7.33257036743164,56.53,55.32,53.61,55.32,1.5922956035614013,1.5973622055053711,1.7029210403442383,1.5929364456176758,1.0,multiplicativeShifted,2025-09-08 22:18:08
81,7.219766390991211,7.504200908660889,70.85,1e-05,0.0001,0.0001,0.8330872008800506,6.386679202270508,7.219766390991211,56.69,55.43,54.14,55.46,1.568197945213318,1.56605230884552,1.6772894550323487,1.5751394969940185,1.0,multiplicativeShifted,2025-09-08 22:19:10
82,7.2092533218383785,7.5104368133544925,71.24,1e-05,0.0001,0.0001,0.8205530694007873,6.388700205993652,7.2092533218383785,56.75,55.55,54.38,55.5,1.568112692642212,1.5738663242340087,1.6806046882629395,1.5661164798736573,1.0,multiplicativeShifted,2025-09-08 22:20:12
83,7.05563286743164,7.492695848846435,70.99,1e-05,0.0001,0.0001,0.7943917728424073,6.261241088867187,7.05563286743164,57.11,55.64,54.08,55.6,1.5492079341888427,1.5203724113464356,1.649992518234253,1.5416682312011718,1.0,multiplicativeShifted,2025-09-08 22:21:14
84,7.069987854766846,7.4835086380004885,70.92,1e-05,0.0001,0.0001,0.800559296989441,6.2694285827636715,7.069987854766846,56.92,55.63,54.46,55.79,1.5478601163864136,1.5333200899124146,1.646979991340637,1.54126838054657,1.0,multiplicativeShifted,2025-09-08 22:22:16
85,7.169320096588135,7.481879312896728,70.8,1e-05,0.0001,0.0001,0.8425732530593872,6.326746846008301,7.169320096588135,56.92,55.94,54.54,55.57,1.5546778743743896,1.5506137859344482,1.6622425579071045,1.5592126434326172,1.0,multiplicativeShifted,2025-09-08 22:23:18
86,7.101225037384033,7.47030717163086,70.82,1e-05,0.0001,0.0001,0.8479886075019837,6.253236450195312,7.101225037384033,56.97,55.79,54.29,55.75,1.544978295326233,1.5390246349334717,1.6283786584854125,1.5408548557281494,1.0,multiplicativeShifted,2025-09-08 22:24:19
87,7.07123620300293,7.48784093170166,71.08,1e-05,0.0001,0.0001,0.8242321992874145,6.247004009246826,7.07123620300293,56.78,55.75,54.58,55.86,1.5278663188934327,1.5344946153640746,1.6365204530715942,1.5481226097106933,1.0,multiplicativeShifted,2025-09-08 22:25:21
88,6.885858361816406,7.44752661895752,71.15,1e-05,0.0001,0.0001,0.7905198612213135,6.095338539123535,6.885858361816406,57.47,56.06,54.99,55.92,1.5035805431365967,1.4918704530715943,1.6066511449813843,1.4932363855361939,1.0,multiplicativeShifted,2025-09-08 22:26:24
89,6.902635450744629,7.474317939758301,71.04,1e-05,0.0001,0.0001,0.7952193466186523,6.107416109466553,6.902635450744629,57.38,55.94,54.81,55.86,1.50695345993042,1.481325005722046,1.616544739151001,1.502592918395996,1.0,multiplicativeShifted,2025-09-08 22:27:25
90,6.898563707733154,7.405872282409668,71.27,1e-05,0.0001,0.0001,0.8059175922393799,6.092646121215821,6.898563707733154,57.36,56.35,54.93,56.05,1.5022751777648926,1.4875110052108764,1.6047770748138428,1.4980828868865967,1.0,multiplicativeShifted,2025-09-08 22:28:31
91,6.868374388122558,7.439338937377929,71.16,1e-05,0.0001,0.0001,0.7911340169906617,6.077240373229981,6.868374388122558,57.58,56.39,55.21,55.79,1.5006952783584595,1.4788235961914062,1.598396745300293,1.499324730873108,1.0,multiplicativeShifted,2025-09-08 22:29:33
92,6.85734529876709,7.393426097869873,71.18,1e-05,0.0001,0.0001,0.8103822237014771,6.046963047790527,6.85734529876709,57.75,56.04,55.18,56.03,1.4961641159057617,1.4692432123184205,1.5869790336608887,1.4945766754150391,1.0,multiplicativeShifted,2025-09-08 22:30:34
93,6.805863502502441,7.404245903015137,71.01,1e-05,0.0001,0.0001,0.8044862152099609,6.001377279663086,6.805863502502441,57.84,56.57,55.3,56.39,1.4722111865997314,1.4705152084350586,1.5727942504882813,1.4858566398620605,1.0,multiplicativeShifted,2025-09-08 22:31:36
94,6.741647373962403,7.4079237655639645,71.28,1e-05,0.0001,0.0001,0.7926710729598999,5.948976294708252,6.741647373962403,57.65,56.54,55.59,56.42,1.4659844568252562,1.4566757852554322,1.5542931926727295,1.472022860145569,1.0,multiplicativeShifted,2025-09-08 22:32:38
