epoch,train_loss,train_acc,test_loss,test_acc,lr,best_test_acc_so_far
53,1.9434,58.0,1.2735,77.76,0.089314,77.76
54,1.8694,58.32,1.3519,75.12,0.088923,77.76
55,1.8503,63.6,1.3994,72.88,0.088526,77.76
56,1.8763,59.29,1.2476,78.92,0.088122,78.92
57,1.8733,61.57,1.2678,78.52,0.087713,78.92
58,1.812,62.46,1.2317,79.44,0.087297,79.44
59,1.885,57.64,1.3508,74.8,0.086876,79.44
60,1.8354,60.15,1.3289,75.24,0.086448,79.44
61,1.7935,60.33,1.2708,77.52,0.086015,79.44
62,1.7933,65.69,1.2667,77.64,0.085577,79.44
63,1.8849,58.35,1.2803,77.84,0.085132,79.44
64,1.7895,66.74,1.2552,78.44,0.084683,79.44
65,1.7861,63.86,1.2364,78.52,0.084227,79.44
66,1.7792,64.78,1.2724,78.2,0.083767,79.44
67,1.8255,62.44,1.2674,79.0,0.083301,79.44
68,1.8137,62.54,1.2433,78.56,0.082829,79.44
69,1.7526,67.31,1.2732,78.6,0.082353,79.44
70,1.7753,64.01,1.3104,76.4,0.081871,79.44
71,1.7372,62.96,1.241,79.08,0.081385,79.44
72,1.6809,70.95,1.2963,76.52,0.080893,79.44
73,1.7539,64.12,1.1969,80.4,0.080397,80.4
74,1.7711,63.28,1.2154,79.6,0.079895,80.4
75,1.7828,62.29,1.2784,78.56,0.079389,80.4
76,1.7471,64.64,1.2223,80.64,0.078879,80.64
77,1.7543,65.92,1.1991,79.84,0.078363,80.64
78,1.6959,64.58,1.2134,80.56,0.077844,80.64
79,1.7137,63.08,1.2192,80.2,0.07732,80.64
80,1.6978,68.78,1.2569,78.04,0.076791,80.64
81,1.6772,66.39,1.2398,78.84,0.076259,80.64
82,1.6981,68.56,1.2257,79.24,0.075722,80.64
83,1.7063,63.29,1.1922,81.2,0.075181,81.2
84,1.7245,65.91,1.2429,79.72,0.074636,81.2
85,1.7467,60.95,1.2267,79.56,0.074088,81.2
86,1.711,63.32,1.2055,79.56,0.073535,81.2
87,1.6842,69.55,1.2105,80.48,0.072979,81.2
88,1.6595,68.2,1.1904,81.0,0.072419,81.2
89,1.6987,62.48,1.2436,78.96,0.071856,81.2
90,1.6918,64.65,1.1967,80.6,0.071289,81.2
91,1.6418,67.91,1.1961,80.32,0.070719,81.2
92,1.6449,70.02,1.2256,79.84,0.070145,81.2
93,1.6496,69.7,1.2546,78.08,0.069569,81.2
94,1.6298,69.21,1.1848,81.12,0.068989,81.2
95,1.5468,71.41,1.2103,80.52,0.068406,81.2
96,1.6766,67.35,1.2249,80.28,0.067821,81.2
97,1.6447,64.86,1.1878,81.2,0.067232,81.2
98,1.6348,69.79,1.2148,80.8,0.066641,81.2
99,1.6068,72.72,1.1907,80.68,0.066047,81.2
100,1.6906,67.79,1.2368,79.4,0.065451,81.2
101,1.6147,68.84,1.21,79.88,0.064852,81.2
102,1.6422,67.8,1.1514,82.4,0.064251,82.4
103,1.67,67.38,1.2426,79.2,0.063648,82.4
104,1.6054,71.03,1.2513,78.76,0.063042,82.4
105,1.6211,65.34,1.1829,81.92,0.062434,82.4
106,1.5965,69.67,1.1991,80.24,0.061825,82.4
107,1.6254,72.46,1.1962,80.92,0.061214,82.4
108,1.5563,68.74,1.1847,81.16,0.0606,82.4
109,1.5563,72.68,1.1405,83.32,0.059985,83.32
110,1.5647,68.86,1.2302,79.2,0.059369,83.32
111,1.6545,67.76,1.185,80.72,0.058751,83.32
112,1.6282,65.49,1.2075,80.36,0.058132,83.32
113,1.542,70.92,1.1506,82.16,0.057511,83.32
114,1.6029,69.73,1.1641,81.84,0.05689,83.32
115,1.5699,67.97,1.1505,81.72,0.056267,83.32
116,1.5633,68.64,1.1783,81.32,0.055643,83.32
117,1.5989,69.73,1.1694,81.96,0.055018,83.32
118,1.5616,70.45,1.1793,81.16,0.054393,83.32
119,1.5932,70.16,1.1939,81.36,0.053766,83.32
120,1.5407,76.21,1.1861,81.0,0.05314,83.32
121,1.475,78.31,1.1586,82.28,0.052512,83.32
122,1.5361,73.77,1.1795,81.8,0.051885,83.32
123,1.5442,72.24,1.1843,81.24,0.051257,83.32
124,1.594,67.56,1.1699,81.56,0.050628,83.32
125,1.5432,73.73,1.1726,82.12,0.05,83.32
126,1.5646,74.55,1.1773,82.12,0.049372,83.32
127,1.5674,71.23,1.1885,81.48,0.048743,83.32
128,1.5342,70.41,1.1661,81.88,0.048115,83.32
129,1.5777,74.08,1.1772,81.52,0.047488,83.32
130,1.4961,73.96,1.1759,81.92,0.04686,83.32
131,1.4827,73.02,1.1568,81.88,0.046234,83.32
132,1.5696,72.98,1.1639,82.64,0.045607,83.32
133,1.4689,75.39,1.1515,83.16,0.044982,83.32
134,1.5476,65.68,1.1699,82.24,0.044357,83.32
135,1.591,67.42,1.1671,82.4,0.043733,83.32
136,1.4826,76.06,1.1804,82.04,0.04311,83.32
137,1.5248,72.41,1.1562,82.28,0.042489,83.32
138,1.4489,77.21,1.1266,82.92,0.041868,83.32
139,1.5109,68.43,1.166,82.08,0.041249,83.32
