epoch,train_loss,train_acc,test_loss,test_acc,lr,best_test_acc_so_far
131,1.509,67.06,0.9298,82.08,0.046234,82.08
132,1.5063,69.24,0.8887,83.04,0.045607,83.04
133,1.5363,65.89,0.9399,81.04,0.044982,83.04
134,1.5669,62.64,0.9234,81.36,0.044357,83.04
135,1.558,67.07,0.9141,82.12,0.043733,83.04
136,1.5178,66.46,0.9086,82.52,0.04311,83.04
137,1.5602,63.33,0.9412,81.52,0.042489,83.04
138,1.5106,68.47,0.8966,82.52,0.041868,83.04
139,1.5481,65.81,0.9253,81.52,0.041249,83.04
140,1.5233,65.71,0.9419,81.72,0.040631,83.04
141,1.5198,69.01,0.9553,81.52,0.040015,83.04
142,1.52,66.32,0.9357,81.48,0.0394,83.04
143,1.5149,66.13,0.9445,80.96,0.038786,83.04
144,1.5091,66.35,0.9421,81.04,0.038175,83.04
145,1.5079,66.51,0.9009,82.56,0.037566,83.04
146,1.46,69.26,0.875,82.88,0.036958,83.04
147,1.5005,68.59,0.9061,81.96,0.036352,83.04
148,1.466,68.6,0.9235,82.0,0.035749,83.04
149,1.4826,67.7,0.9189,81.28,0.035148,83.04
150,1.4686,68.37,0.9227,82.48,0.034549,83.04
151,1.4848,69.25,0.892,83.32,0.033953,83.32
152,1.478,65.72,0.9105,82.64,0.033359,83.32
153,1.4229,70.24,0.9736,81.2,0.032768,83.32
154,1.4667,68.61,0.9116,82.16,0.032179,83.32
155,1.428,67.2,0.9301,82.28,0.031594,83.32
156,1.4735,68.66,0.9201,81.96,0.031011,83.32
157,1.3803,71.78,0.9173,82.88,0.030431,83.32
158,1.4655,68.98,0.9234,82.52,0.029855,83.32
159,1.4623,70.56,0.8823,84.08,0.029281,84.08
160,1.4409,69.12,0.8813,82.76,0.028711,84.08
161,1.4674,68.25,0.8846,83.48,0.028144,84.08
162,1.4774,64.4,0.8865,83.2,0.027581,84.08
163,1.3869,72.44,0.883,82.92,0.027021,84.08
164,1.4256,68.84,0.8984,82.68,0.026465,84.08
165,1.4021,70.01,0.8751,83.88,0.025912,84.08
166,1.3901,71.07,0.887,83.4,0.025364,84.08
167,1.4182,68.88,0.8997,82.6,0.024819,84.08
168,1.3839,71.7,0.8858,83.0,0.024278,84.08
169,1.4492,66.99,0.8754,84.28,0.023741,84.28
170,1.4414,66.92,0.9198,82.4,0.023209,84.28
171,1.416,67.37,0.9098,83.2,0.02268,84.28
172,1.3861,70.07,0.8751,83.36,0.022156,84.28
173,1.4343,67.78,0.9059,83.0,0.021637,84.28
174,1.4269,70.24,0.885,83.16,0.021121,84.28
175,1.3677,73.53,0.9071,82.72,0.020611,84.28
176,1.405,69.89,0.9063,82.92,0.020105,84.28
177,1.4232,67.06,0.9164,83.04,0.019603,84.28
178,1.3812,72.16,0.8904,83.2,0.019107,84.28
179,1.4157,68.11,0.8851,83.32,0.018615,84.28
180,1.3629,72.63,0.9033,82.76,0.018129,84.28
181,1.3402,72.13,0.9303,82.36,0.017647,84.28
182,1.3871,70.16,0.9423,81.92,0.017171,84.28
183,1.3703,71.55,0.9013,82.84,0.016699,84.28
184,1.3435,72.37,0.8915,82.92,0.016233,84.28
185,1.3881,71.51,0.8924,83.16,0.015773,84.28
186,1.3437,69.5,0.8782,83.32,0.015317,84.28
187,1.3677,69.46,0.8836,83.68,0.014868,84.28
188,1.3194,75.62,0.8922,83.36,0.014423,84.28
189,1.3572,69.52,0.9028,82.96,0.013985,84.28
190,1.3114,73.47,0.8702,83.92,0.013552,84.28
191,1.2756,75.15,0.8756,84.0,0.013124,84.28
192,1.3276,71.79,0.8855,83.64,0.012703,84.28
193,1.2693,75.89,0.8771,83.84,0.012287,84.28
194,1.3154,71.37,0.8817,83.28,0.011878,84.28
195,1.3121,72.62,0.8696,84.08,0.011474,84.28
196,1.2681,74.55,0.8722,84.48,0.011077,84.48
197,1.3425,70.5,0.8495,84.32,0.010686,84.48
198,1.3028,72.87,0.874,84.36,0.0103,84.48
199,1.3461,70.35,0.8827,83.68,0.009922,84.48
200,1.3161,71.66,0.8891,83.76,0.009549,84.48
201,1.2803,74.49,0.8475,85.08,0.009183,85.08
202,1.3197,69.98,0.8879,83.4,0.008823,85.08
203,1.2649,72.64,0.8651,83.92,0.00847,85.08
204,1.3108,72.54,0.8771,83.8,0.008124,85.08
205,1.294,74.36,0.8749,83.84,0.007784,85.08
206,1.2722,73.96,0.863,84.04,0.00745,85.08
207,1.262,74.54,0.8529,84.72,0.007124,85.08
208,1.2668,73.64,0.8695,84.36,0.006804,85.08
209,1.2846,75.47,0.8498,84.76,0.006491,85.08
210,1.3037,71.95,0.8641,84.32,0.006185,85.08
211,1.3137,71.18,0.8754,83.96,0.005885,85.08
212,1.279,74.77,0.8551,84.96,0.005593,85.08
213,1.2143,77.37,0.8545,85.08,0.005308,85.08
214,1.2991,72.09,0.8578,84.68,0.00503,85.08
215,1.2813,71.61,0.8534,84.68,0.004759,85.08
216,1.2636,74.35,0.8537,84.64,0.004495,85.08
217,1.2874,75.86,0.8614,85.0,0.004238,85.08
218,1.307,71.66,0.8457,85.32,0.003988,85.32
219,1.2463,73.12,0.8415,85.2,0.003746,85.32
220,1.3225,69.77,0.8525,84.6,0.003511,85.32
221,1.2349,76.36,0.8436,85.08,0.003284,85.32
222,1.2656,76.79,0.8535,85.0,0.003063,85.32
223,1.224,74.76,0.8338,84.8,0.00285,85.32
224,1.2633,74.8,0.8658,84.36,0.002645,85.32
225,1.2621,73.67,0.8541,84.8,0.002447,85.32
226,1.251,76.63,0.8478,85.08,0.002257,85.32
227,1.2632,74.21,0.8403,85.28,0.002074,85.32
228,1.2791,71.7,0.8497,85.52,0.001899,85.52
229,1.284,73.84,0.8552,85.24,0.001731,85.52
230,1.2443,75.34,0.8556,84.96,0.001571,85.52
231,1.2683,72.04,0.8423,85.12,0.001418,85.52
232,1.2066,75.02,0.839,85.0,0.001274,85.52
233,1.2629,75.15,0.8347,85.4,0.001137,85.52
234,1.2662,75.72,0.8615,84.8,0.001007,85.52
235,1.2187,74.64,0.8459,85.16,0.000886,85.52
236,1.2725,72.17,0.8474,85.24,0.000772,85.52
237,1.2777,72.84,0.8484,85.0,0.000666,85.52
238,1.2382,75.02,0.8481,84.88,0.000567,85.52
239,1.2529,75.77,0.8501,84.88,0.000477,85.52
240,1.2768,73.39,0.8512,84.92,0.000394,85.52
241,1.2281,78.0,0.8348,85.36,0.000319,85.52
242,1.2315,73.89,0.8486,85.0,0.000252,85.52
243,1.2472,70.29,0.8488,84.84,0.000193,85.52
244,1.2115,76.24,0.8406,85.36,0.000142,85.52
245,1.2182,76.84,0.8418,85.04,9.9e-05,85.52
246,1.2683,68.95,0.8435,85.2,6.3e-05,85.52
247,1.2814,70.47,0.8521,84.64,3.6e-05,85.52
248,1.2115,75.34,0.8562,84.76,1.6e-05,85.52
249,1.2505,74.23,0.8404,84.96,4e-06,85.52
250,1.2376,74.53,0.8404,85.6,0.0,85.6
