epoch,train_loss,train_acc,test_loss,test_acc,lr,best_test_acc_so_far
172,1.7181,59.74,0.8332,84.8,0.022156,85.92
173,1.6891,63.44,0.7672,86.84,0.021637,86.84
174,1.706,60.2,0.8118,85.84,0.021121,86.84
175,1.6774,61.63,0.8381,84.8,0.020611,86.84
176,1.7347,60.97,0.844,83.76,0.020105,86.84
177,1.6588,61.74,0.8047,85.48,0.019603,86.84
178,1.6772,62.31,0.8233,85.28,0.019107,86.84
179,1.6527,64.95,0.7672,87.2,0.018615,87.2
180,1.6532,64.02,0.8101,86.48,0.018129,87.2
181,1.6501,64.22,0.7647,87.24,0.017647,87.24
182,1.5986,66.35,0.8061,85.8,0.017171,87.24
183,1.6424,62.38,0.8206,85.0,0.016699,87.24
184,1.6663,62.13,0.7828,85.84,0.016233,87.24
185,1.6028,65.71,0.7979,86.36,0.015773,87.24
186,1.6308,63.38,0.7939,86.96,0.015317,87.24
187,1.6011,65.48,0.7811,86.88,0.014868,87.24
188,1.5588,65.17,0.754,87.52,0.014423,87.52
189,1.5593,69.8,0.7792,87.28,0.013985,87.52
190,1.6151,65.93,0.8057,86.56,0.013552,87.52
191,1.5434,67.42,0.7708,87.12,0.013124,87.52
192,1.5902,67.86,0.7816,87.32,0.012703,87.52
193,1.5454,67.34,0.7787,86.84,0.012287,87.52
194,1.5641,65.97,0.7211,88.84,0.011878,88.84
195,1.6352,64.43,0.7718,86.84,0.011474,88.84
196,1.4957,68.63,0.7701,86.96,0.011077,88.84
197,1.6137,63.08,0.7982,85.88,0.010686,88.84
198,1.5367,64.91,0.766,87.64,0.0103,88.84
199,1.6031,65.05,0.7458,88.6,0.009922,88.84
200,1.5285,67.71,0.7251,88.44,0.009549,88.84
201,1.5048,68.85,0.702,88.76,0.009183,88.84
202,1.5568,66.62,0.7282,88.88,0.008823,88.88
203,1.5186,66.17,0.7483,87.56,0.00847,88.88
204,1.5437,66.27,0.7195,88.56,0.008124,88.88
205,1.4394,71.56,0.7104,89.12,0.007784,89.12
206,1.4917,69.28,0.6879,90.12,0.00745,90.12
207,1.5279,70.1,0.737,88.96,0.007124,90.12
208,1.4743,68.59,0.7475,88.16,0.006804,90.12
209,1.5191,69.97,0.7059,89.36,0.006491,90.12
210,1.4224,70.94,0.7174,88.8,0.006185,90.12
211,1.4745,68.98,0.7137,88.68,0.005885,90.12
212,1.5071,72.02,0.7324,88.8,0.005593,90.12
213,1.5172,64.5,0.6923,89.56,0.005308,90.12
214,1.4425,72.27,0.7182,88.68,0.00503,90.12
215,1.5201,66.29,0.7216,89.16,0.004759,90.12
216,1.4459,67.74,0.7098,89.52,0.004495,90.12
217,1.4924,68.15,0.6794,90.0,0.004238,90.12
218,1.4328,71.9,0.7158,89.12,0.003988,90.12
219,1.4797,67.38,0.7285,89.52,0.003746,90.12
220,1.4607,68.7,0.6944,89.48,0.003511,90.12
221,1.4693,65.57,0.6973,89.36,0.003284,90.12
222,1.4707,69.46,0.7063,89.2,0.003063,90.12
223,1.4685,69.9,0.7002,89.44,0.00285,90.12
224,1.4996,66.64,0.6634,90.4,0.002645,90.4
225,1.5017,69.89,0.6951,89.8,0.002447,90.4
226,1.4532,72.02,0.6935,89.4,0.002257,90.4
227,1.4712,68.51,0.6926,89.52,0.002074,90.4
228,1.4523,70.14,0.6871,89.68,0.001899,90.4
229,1.4676,64.85,0.6898,90.0,0.001731,90.4
230,1.4316,70.5,0.6958,89.84,0.001571,90.4
231,1.4891,65.81,0.7101,89.8,0.001418,90.4
232,1.4496,66.52,0.6961,89.72,0.001274,90.4
233,1.5256,63.36,0.6883,90.0,0.001137,90.4
234,1.4579,67.22,0.6951,90.2,0.001007,90.4
235,1.4549,66.18,0.6941,90.2,0.000886,90.4
236,1.4034,66.6,0.6828,90.08,0.000772,90.4
237,1.333,79.08,0.678,90.08,0.000666,90.4
238,1.364,71.93,0.6737,90.04,0.000567,90.4
239,1.4209,71.64,0.6905,89.88,0.000477,90.4
240,1.4609,70.0,0.6948,90.04,0.000394,90.4
241,1.4728,66.91,0.6892,89.96,0.000319,90.4
242,1.3776,72.33,0.6902,90.04,0.000252,90.4
243,1.4676,69.34,0.6939,90.2,0.000193,90.4
244,1.4871,63.72,0.6874,90.12,0.000142,90.4
245,1.4305,67.08,0.6816,90.08,9.9e-05,90.4
246,1.4757,70.21,0.6819,90.2,6.3e-05,90.4
247,1.469,69.44,0.689,90.04,3.6e-05,90.4
248,1.4614,69.5,0.6733,90.2,1.6e-05,90.4
249,1.389,68.57,0.6753,90.16,4e-06,90.4
250,1.4967,65.95,0.6865,90.08,0.0,90.4
