epoch,train_loss,train_acc,test_loss,test_acc,lr,best_test_acc_so_far
226,1.2026,74.87,0.6973,89.56,0.002257,90.16
227,1.2159,72.88,0.7111,89.56,0.002074,90.16
228,1.218,75.31,0.6914,89.84,0.001899,90.16
229,1.2037,72.21,0.7085,89.28,0.001731,90.16
230,1.2227,73.7,0.696,89.56,0.001571,90.16
231,1.1757,77.49,0.6862,89.72,0.001418,90.16
232,1.1837,74.82,0.6919,89.64,0.001274,90.16
233,1.2,75.61,0.6992,89.12,0.001137,90.16
234,1.1837,76.74,0.7062,89.4,0.001007,90.16
235,1.1727,79.33,0.694,89.48,0.000886,90.16
236,1.1548,77.69,0.6983,89.76,0.000772,90.16
237,1.2032,74.49,0.6911,89.8,0.000666,90.16
238,1.2273,71.65,0.6846,90.2,0.000567,90.2
239,1.194,76.12,0.6928,89.68,0.000477,90.2
240,1.199,74.99,0.6956,89.68,0.000394,90.2
241,1.1823,75.83,0.6942,89.8,0.000319,90.2
242,1.2118,73.71,0.6952,89.48,0.000252,90.2
243,1.1873,75.82,0.693,89.72,0.000193,90.2
244,1.1939,75.72,0.6948,89.72,0.000142,90.2
245,1.1816,75.61,0.6958,89.44,9.9e-05,90.2
246,1.1729,77.56,0.6966,89.64,6.3e-05,90.2
247,1.2038,72.26,0.6979,89.68,3.6e-05,90.2
248,1.2153,76.51,0.6967,89.56,1.6e-05,90.2
249,1.156,79.03,0.6927,89.64,4e-06,90.2
250,1.1852,77.59,0.7006,89.68,0.0,90.2
