epoch,train_loss,train_acc,test_loss,test_acc,lr,best_test_acc_so_far
155,1.6869,63.81,0.8299,84.24,0.031594,86.56
156,1.693,59.22,0.8282,85.4,0.031011,86.56
157,1.6126,60.72,0.7491,87.32,0.030431,87.32
158,1.6617,60.31,0.7744,87.44,0.029855,87.44
159,1.7441,57.1,0.8145,86.28,0.029281,87.44
160,1.655,58.16,0.8266,85.8,0.028711,87.44
161,1.6565,60.09,0.7576,87.48,0.028144,87.48
162,1.6278,63.14,0.8105,86.36,0.027581,87.48
163,1.6146,63.21,0.8398,84.72,0.027021,87.48
164,1.6251,64.41,0.7868,86.12,0.026465,87.48
165,1.6583,61.93,0.7781,87.36,0.025912,87.48
166,1.6751,61.0,0.7695,86.84,0.025364,87.48
167,1.5718,64.59,0.7672,86.56,0.024819,87.48
168,1.6294,59.49,0.7529,86.96,0.024278,87.48
169,1.5805,66.87,0.7697,86.48,0.023741,87.48
170,1.6479,63.39,0.7826,87.52,0.023209,87.52
171,1.5836,62.23,0.737,88.08,0.02268,88.08
172,1.5517,62.99,0.7548,88.36,0.022156,88.36
173,1.584,65.63,0.7511,87.44,0.021637,88.36
174,1.5723,64.69,0.7466,87.96,0.021121,88.36
175,1.6115,63.9,0.8202,86.28,0.020611,88.36
176,1.5578,67.17,0.7402,88.16,0.020105,88.36
177,1.5555,64.64,0.7581,88.12,0.019603,88.36
178,1.5541,65.09,0.762,87.88,0.019107,88.36
179,1.5412,66.64,0.7589,88.0,0.018615,88.36
180,1.5843,67.55,0.7221,89.2,0.018129,89.2
181,1.551,67.66,0.7632,87.64,0.017647,89.2
182,1.5993,62.02,0.7556,87.64,0.017171,89.2
183,1.5706,62.88,0.7275,88.4,0.016699,89.2
184,1.5061,70.2,0.7299,88.96,0.016233,89.2
185,1.5766,60.76,0.7147,88.56,0.015773,89.2
186,1.6045,67.35,0.723,89.08,0.015317,89.2
187,1.4556,70.81,0.7292,89.08,0.014868,89.2
188,1.4529,69.76,0.6849,89.4,0.014423,89.4
189,1.4672,66.75,0.7466,89.2,0.013985,89.4
190,1.5009,67.26,0.7298,89.28,0.013552,89.4
191,1.5385,66.5,0.7534,88.68,0.013124,89.4
192,1.4286,70.62,0.7111,89.88,0.012703,89.88
193,1.504,65.46,0.731,89.88,0.012287,89.88
194,1.5152,64.4,0.7198,89.2,0.011878,89.88
195,1.4086,67.67,0.7217,88.8,0.011474,89.88
196,1.444,69.53,0.6793,90.36,0.011077,90.36
197,1.5049,64.67,0.7216,89.8,0.010686,90.36
198,1.4368,69.42,0.7134,89.48,0.0103,90.36
199,1.4707,68.11,0.7125,89.6,0.009922,90.36
200,1.5288,64.39,0.7138,89.92,0.009549,90.36
201,1.4143,70.51,0.7077,89.76,0.009183,90.36
202,1.3998,75.16,0.6838,90.04,0.008823,90.36
203,1.4063,69.42,0.6953,89.2,0.00847,90.36
204,1.4669,63.55,0.6844,89.92,0.008124,90.36
205,1.3982,73.77,0.6974,89.72,0.007784,90.36
206,1.388,68.09,0.6798,90.44,0.00745,90.44
207,1.4177,69.55,0.6906,90.16,0.007124,90.44
208,1.4202,69.83,0.6867,90.8,0.006804,90.8
209,1.438,69.81,0.71,90.4,0.006491,90.8
210,1.3702,68.71,0.6686,90.56,0.006185,90.8
211,1.3632,70.92,0.6914,89.96,0.005885,90.8
212,1.3929,69.91,0.6857,90.56,0.005593,90.8
213,1.3068,74.11,0.701,90.72,0.005308,90.8
214,1.4022,72.01,0.6853,91.0,0.00503,91.0
215,1.3787,70.54,0.6851,91.28,0.004759,91.28
216,1.3879,71.84,0.6984,90.52,0.004495,91.28
217,1.3964,68.19,0.688,90.68,0.004238,91.28
218,1.364,69.76,0.6835,90.52,0.003988,91.28
219,1.3918,71.44,0.7008,90.68,0.003746,91.28
220,1.444,69.17,0.7006,90.84,0.003511,91.28
221,1.3503,73.86,0.6921,90.44,0.003284,91.28
222,1.3475,76.16,0.6634,90.44,0.003063,91.28
223,1.3738,72.26,0.6759,90.8,0.00285,91.28
224,1.3797,67.5,0.6809,90.56,0.002645,91.28
225,1.3152,74.36,0.6435,91.16,0.002447,91.28
226,1.3811,71.66,0.6623,91.4,0.002257,91.4
227,1.3249,72.69,0.6732,90.92,0.002074,91.4
228,1.362,72.1,0.6714,91.0,0.001899,91.4
229,1.4357,64.06,0.6795,91.32,0.001731,91.4
230,1.3905,69.4,0.6852,90.68,0.001571,91.4
231,1.4005,66.61,0.6696,91.24,0.001418,91.4
232,1.3445,71.67,0.6833,90.96,0.001274,91.4
233,1.3917,64.63,0.6946,91.24,0.001137,91.4
234,1.3035,69.14,0.6438,91.28,0.001007,91.4
235,1.3661,72.73,0.6824,91.36,0.000886,91.4
236,1.3642,68.54,0.6741,90.96,0.000772,91.4
237,1.327,73.6,0.6601,91.44,0.000666,91.44
238,1.3054,71.09,0.6703,91.08,0.000567,91.44
239,1.4336,64.68,0.6847,91.24,0.000477,91.44
240,1.3363,74.24,0.6828,91.08,0.000394,91.44
241,1.3597,68.36,0.6737,91.28,0.000319,91.44
242,1.3329,73.02,0.6703,91.48,0.000252,91.48
243,1.2541,77.68,0.6803,91.28,0.000193,91.48
244,1.3429,75.29,0.6608,91.16,0.000142,91.48
245,1.2805,77.94,0.6606,91.08,9.9e-05,91.48
246,1.3422,72.07,0.6605,91.24,6.3e-05,91.48
247,1.346,71.18,0.6703,91.32,3.6e-05,91.48
248,1.3053,76.79,0.6598,91.32,1.6e-05,91.48
249,1.3513,72.11,0.6498,91.28,4e-06,91.48
250,1.3529,72.26,0.6606,91.16,0.0,91.48
