epoch,train_loss,train_acc,test_loss,test_acc,lr,best_test_acc_so_far
57,3.4086,26.7,2.5325,42.53,0.087713,45.64
58,3.3894,27.06,2.395,42.5,0.087297,45.64
59,3.3983,27.17,2.3492,45.12,0.086876,45.64
60,3.3922,27.64,2.5368,42.98,0.086448,45.64
61,3.3567,28.64,2.2711,47.49,0.086015,47.49
62,3.3909,27.02,2.6603,39.6,0.085577,47.49
63,3.3951,28.04,2.3604,45.63,0.085132,47.49
64,3.3425,28.93,2.3452,45.54,0.084683,47.49
65,3.3728,28.51,2.3133,47.18,0.084227,47.49
66,3.3639,28.9,2.44,44.41,0.083767,47.49
67,3.326,30.34,2.4287,44.33,0.083301,47.49
68,3.362,27.68,2.1969,49.43,0.082829,49.43
69,3.3473,28.4,2.3397,46.96,0.082353,49.43
70,3.3458,28.43,2.2522,48.71,0.081871,49.43
71,3.2774,30.85,2.3114,47.31,0.081385,49.43
72,3.3316,28.84,2.2413,48.55,0.080893,49.43
73,3.3121,29.76,2.2331,47.68,0.080397,49.43
74,3.2759,31.13,2.2569,48.82,0.079895,49.43
75,3.2576,30.63,2.3139,47.74,0.079389,49.43
76,3.2679,30.46,2.1021,51.59,0.078879,51.59
77,3.2611,31.82,2.597,43.42,0.078363,51.59
78,3.2425,31.26,2.2432,49.08,0.077844,51.59
79,3.2761,30.27,2.3756,47.45,0.07732,51.59
80,3.2605,31.31,2.1448,51.78,0.076791,51.78
81,3.2701,31.64,2.213,49.05,0.076259,51.78
82,3.2646,32.15,2.2422,49.69,0.075722,51.78
83,3.184,34.11,2.1917,50.82,0.075181,51.78
84,3.2027,32.56,2.1146,52.65,0.074636,52.65
85,3.2019,32.19,2.0563,53.33,0.074088,53.33
86,3.2129,31.73,2.2497,49.22,0.073535,53.33
87,3.2127,32.13,2.1676,50.22,0.072979,53.33
88,3.2074,32.05,2.1069,51.95,0.072419,53.33
89,3.1858,32.18,2.1114,52.25,0.071856,53.33
90,3.2006,32.84,2.0703,53.18,0.071289,53.33
91,3.1894,33.73,2.1475,51.67,0.070719,53.33
92,3.1763,33.72,2.159,50.97,0.070145,53.33
93,3.2068,32.89,2.2059,50.74,0.069569,53.33
94,3.1564,33.57,2.0491,53.3,0.068989,53.33
95,3.255,31.99,1.9612,55.69,0.068406,55.69
96,3.1628,32.85,2.0667,53.5,0.067821,55.69
97,3.2085,32.97,1.965,55.66,0.067232,55.69
98,3.1485,33.7,2.0404,53.83,0.066641,55.69
99,3.1761,32.45,1.9749,54.93,0.066047,55.69
100,3.1384,34.45,1.9628,55.41,0.065451,55.69
101,3.1204,35.62,2.0407,54.99,0.064852,55.69
102,3.1481,34.22,2.319,49.64,0.064251,55.69
103,3.126,35.14,2.0841,54.2,0.063648,55.69
104,3.1264,35.57,2.0266,55.51,0.063042,55.69
105,3.0861,36.15,2.0046,54.96,0.062434,55.69
106,3.1109,35.45,2.0181,55.9,0.061825,55.9
107,3.0792,37.25,2.0618,54.38,0.061214,55.9
108,3.1296,34.6,2.0825,53.61,0.0606,55.9
109,3.0566,36.27,2.0281,55.27,0.059985,55.9
110,3.0722,37.4,1.9953,55.43,0.059369,55.9
111,3.135,34.01,1.9325,56.78,0.058751,56.78
112,3.0547,37.12,1.9579,56.93,0.058132,56.93
113,3.0685,36.47,1.9039,57.74,0.057511,57.74
114,3.0333,37.59,1.9409,57.81,0.05689,57.81
115,3.0548,37.68,1.946,56.82,0.056267,57.81
116,3.0654,37.06,1.9043,57.64,0.055643,57.81
117,3.0039,39.47,1.976,56.73,0.055018,57.81
118,3.0394,36.71,1.9146,58.19,0.054393,58.19
119,3.0162,37.21,1.9093,57.22,0.053766,58.19
120,3.0477,38.04,2.0659,54.38,0.05314,58.19
121,3.0435,36.61,1.9325,58.02,0.052512,58.19
122,3.0124,40.08,1.8804,58.32,0.051885,58.32
123,2.9841,39.42,1.9343,57.98,0.051257,58.32
124,2.9895,38.05,1.8586,59.49,0.050628,59.49
125,2.9728,39.38,2.0546,55.39,0.05,59.49
126,3.0514,37.83,1.9274,58.13,0.049372,59.49
127,2.9653,39.94,1.8904,58.29,0.048743,59.49
128,3.0351,37.85,1.8712,59.32,0.048115,59.49
129,3.0034,37.86,1.8363,59.26,0.047488,59.49
130,2.9348,39.77,1.8464,59.62,0.04686,59.62
131,2.9606,38.93,1.871,59.87,0.046234,59.87
132,2.9514,39.42,1.8271,59.88,0.045607,59.88
133,2.9664,40.15,1.8364,59.46,0.044982,59.88
134,2.9969,37.85,1.7775,61.62,0.044357,61.62
135,2.8744,41.3,1.7951,61.21,0.043733,61.62
136,2.9748,37.25,1.7337,62.72,0.04311,62.72
137,2.9148,40.87,1.785,61.99,0.042489,62.72
138,2.9155,42.24,1.7349,62.75,0.041868,62.75
139,2.8547,41.37,1.8869,59.55,0.041249,62.75
140,2.9392,39.71,1.8942,59.78,0.040631,62.75
141,2.9206,40.86,1.7342,62.78,0.040015,62.78
142,2.8966,40.24,1.7362,63.18,0.0394,63.18
143,2.8757,42.03,1.6685,65.08,0.038786,65.08
144,2.8408,44.73,1.6619,64.39,0.038175,65.08
145,2.7635,46.26,1.7999,61.4,0.037566,65.08
146,2.8681,43.05,1.759,62.7,0.036958,65.08
147,2.8434,42.13,1.7813,61.57,0.036352,65.08
148,2.868,42.96,1.7144,63.29,0.035749,65.08
149,2.8553,43.39,1.7047,64.51,0.035148,65.08
150,2.855,43.97,1.684,63.96,0.034549,65.08
151,2.7949,44.44,1.6285,65.57,0.033953,65.57
152,2.8016,44.15,1.6814,64.13,0.033359,65.57
153,2.7768,43.61,1.6598,64.87,0.032768,65.57
154,2.774,45.74,1.6503,65.27,0.032179,65.57
155,2.7822,45.47,1.6607,65.51,0.031594,65.57
156,2.7325,46.56,1.6824,64.76,0.031011,65.57
157,2.7296,47.46,1.7057,64.53,0.030431,65.57
158,2.7121,47.68,1.6536,65.75,0.029855,65.75
159,2.7158,46.89,1.6396,65.96,0.029281,65.96
160,2.727,44.86,1.6002,66.94,0.028711,66.94
161,2.7903,46.07,1.652,66.03,0.028144,66.94
162,2.7104,46.26,1.6425,66.04,0.027581,66.94
163,2.7789,44.26,1.6187,67.01,0.027021,67.01
164,2.7425,47.01,1.6276,66.28,0.026465,67.01
165,2.6742,50.35,1.5322,68.6,0.025912,68.6
166,2.706,47.19,1.5772,68.18,0.025364,68.6
167,2.6891,47.43,1.5687,68.19,0.024819,68.6
168,2.6677,47.69,1.5365,67.97,0.024278,68.6
169,2.67,49.41,1.5537,68.67,0.023741,68.67
170,2.6682,47.81,1.5247,68.93,0.023209,68.93
171,2.565,50.8,1.5228,68.7,0.02268,68.93
172,2.6494,49.1,1.5041,69.97,0.022156,69.97
173,2.5987,52.92,1.5378,68.95,0.021637,69.97
174,2.6038,49.74,1.5082,69.94,0.021121,69.97
175,2.6119,50.8,1.5408,69.43,0.020611,69.97
176,2.5831,50.55,1.5197,69.41,0.020105,69.97
177,2.646,47.4,1.5352,69.86,0.019603,69.97
178,2.6504,46.84,1.5281,70.21,0.019107,70.21
179,2.4924,53.57,1.5104,70.01,0.018615,70.21
180,2.5579,51.78,1.5512,69.13,0.018129,70.21
181,2.5689,50.1,1.5008,70.47,0.017647,70.47
182,2.5467,51.3,1.5034,70.78,0.017171,70.78
183,2.5417,51.84,1.467,71.16,0.016699,71.16
184,2.5865,50.06,1.5128,70.77,0.016233,71.16
185,2.4589,57.2,1.4841,70.95,0.015773,71.16
186,2.5495,51.73,1.4805,70.83,0.015317,71.16
187,2.5099,53.89,1.5123,70.58,0.014868,71.16
188,2.4416,55.62,1.5013,70.83,0.014423,71.16
189,2.4668,53.71,1.4987,71.03,0.013985,71.16
190,2.4044,57.51,1.4459,72.11,0.013552,72.11
191,2.4879,53.83,1.4483,72.53,0.013124,72.53
192,2.4565,56.35,1.4209,72.67,0.012703,72.67
193,2.4884,53.9,1.4517,72.45,0.012287,72.67
194,2.4321,56.95,1.4473,72.36,0.011878,72.67
195,2.4346,54.39,1.5079,71.62,0.011474,72.67
196,2.3906,60.75,1.5017,72.32,0.011077,72.67
197,2.4169,56.18,1.5318,71.99,0.010686,72.67
198,2.3657,58.64,1.4809,72.25,0.0103,72.67
199,2.3993,57.05,1.4302,72.22,0.009922,72.67
200,2.3396,57.3,1.461,72.36,0.009549,72.67
201,2.4196,56.48,1.4475,72.99,0.009183,72.99
202,2.3637,58.2,1.4623,73.07,0.008823,73.07
203,2.3513,58.71,1.4971,72.72,0.00847,73.07
204,2.3719,58.86,1.4472,73.34,0.008124,73.34
205,2.2908,62.0,1.4246,74.15,0.007784,74.15
206,2.3427,59.0,1.4287,74.35,0.00745,74.35
207,2.2338,60.31,1.4284,74.18,0.007124,74.35
208,2.2886,59.26,1.4138,74.36,0.006804,74.36
209,2.2496,62.27,1.4565,73.69,0.006491,74.36
210,2.3675,58.42,1.444,73.88,0.006185,74.36
211,2.3467,57.75,1.4602,73.82,0.005885,74.36
212,2.3437,59.78,1.4538,74.39,0.005593,74.39
213,2.2065,65.17,1.3933,75.12,0.005308,75.12
214,2.304,57.22,1.4794,73.84,0.00503,75.12
215,2.244,61.71,1.4369,74.3,0.004759,75.12
216,2.2427,61.7,1.4304,74.77,0.004495,75.12
217,2.1921,63.18,1.4374,75.16,0.004238,75.16
218,2.3024,59.58,1.4407,75.41,0.003988,75.41
219,2.1941,63.67,1.4216,75.52,0.003746,75.52
220,2.2294,62.38,1.4211,75.02,0.003511,75.52
221,2.1896,64.42,1.4453,74.73,0.003284,75.52
222,2.2294,62.46,1.4213,74.8,0.003063,75.52
223,2.2506,63.08,1.4425,75.3,0.00285,75.52
224,2.1972,64.86,1.4376,75.3,0.002645,75.52
225,2.2238,62.95,1.4578,75.57,0.002447,75.57
226,2.1634,63.56,1.4504,75.58,0.002257,75.58
227,2.1768,63.27,1.4385,75.64,0.002074,75.64
228,2.1907,62.78,1.4375,75.77,0.001899,75.77
229,2.2108,62.31,1.4811,75.44,0.001731,75.77
230,2.1809,62.58,1.4717,75.8,0.001571,75.8
231,2.1559,63.9,1.4787,75.48,0.001418,75.8
232,2.1636,64.33,1.4725,75.65,0.001274,75.8
233,2.2165,61.85,1.4962,75.67,0.001137,75.8
234,2.1493,65.5,1.4776,76.0,0.001007,76.0
235,2.1446,65.6,1.4689,75.93,0.000886,76.0
236,2.1763,63.14,1.4513,76.15,0.000772,76.15
237,2.1186,66.53,1.4752,76.02,0.000666,76.15
238,2.1236,66.34,1.4801,75.91,0.000567,76.15
239,2.1915,62.02,1.4673,75.88,0.000477,76.15
240,2.1242,67.64,1.4927,75.8,0.000394,76.15
241,2.1203,67.7,1.4487,76.16,0.000319,76.16
242,2.1959,65.42,1.487,76.16,0.000252,76.16
243,2.1644,64.25,1.4851,76.05,0.000193,76.16
244,2.1148,63.6,1.5073,75.94,0.000142,76.16
245,2.1962,61.97,1.5052,76.04,9.9e-05,76.16
246,2.164,66.64,1.4776,76.13,6.3e-05,76.16
247,2.1927,62.24,1.4987,75.87,3.6e-05,76.16
248,2.1239,66.18,1.4869,75.99,1.6e-05,76.16
249,2.1399,65.05,1.4963,76.14,4e-06,76.16
250,2.1146,65.31,1.4993,75.88,0.0,76.16
