epoch,train_loss,train_acc,test_loss,test_acc,lr,best_test_acc_so_far
201,1.7045,70.75,1.4056,73.73,0.009183,73.73
202,1.7357,69.41,1.4256,73.35,0.008823,73.73
203,1.713,68.15,1.4182,73.81,0.00847,73.81
204,1.723,69.37,1.397,73.77,0.008124,73.81
205,1.7186,68.13,1.3991,74.13,0.007784,74.13
206,1.6772,68.35,1.4213,73.62,0.00745,74.13
207,1.6879,69.68,1.4144,73.47,0.007124,74.13
208,1.7175,66.76,1.4149,73.62,0.006804,74.13
209,1.7027,68.48,1.4265,73.69,0.006491,74.13
210,1.6714,70.23,1.4057,73.85,0.006185,74.13
211,1.6828,71.76,1.4103,74.16,0.005885,74.16
212,1.6295,71.73,1.3957,74.01,0.005593,74.16
213,1.653,71.93,1.3877,73.89,0.005308,74.16
214,1.6672,70.2,1.406,74.0,0.00503,74.16
215,1.6701,68.63,1.4039,73.93,0.004759,74.16
216,1.6819,69.09,1.3978,73.92,0.004495,74.16
217,1.6311,72.24,1.4006,74.05,0.004238,74.16
218,1.6372,71.44,1.4131,73.79,0.003988,74.16
219,1.6245,73.38,1.3903,74.32,0.003746,74.32
220,1.6242,71.59,1.3925,74.17,0.003511,74.32
221,1.6517,70.9,1.3855,74.06,0.003284,74.32
222,1.5842,72.65,1.3875,74.09,0.003063,74.32
223,1.6635,68.52,1.3905,74.29,0.00285,74.32
224,1.6218,70.34,1.3892,74.51,0.002645,74.51
225,1.6266,71.09,1.3952,74.31,0.002447,74.51
226,1.5992,72.87,1.4041,74.21,0.002257,74.51
227,1.6449,69.75,1.3946,74.13,0.002074,74.51
228,1.6123,71.69,1.3929,74.54,0.001899,74.54
229,1.6076,71.0,1.4016,74.39,0.001731,74.54
230,1.6049,70.26,1.3968,74.35,0.001571,74.54
231,1.6451,69.08,1.3795,74.32,0.001418,74.54
232,1.6056,69.71,1.3891,74.26,0.001274,74.54
233,1.5723,72.57,1.3864,74.71,0.001137,74.71
234,1.5987,72.38,1.3834,74.53,0.001007,74.71
235,1.6074,71.16,1.4002,74.53,0.000886,74.71
236,1.6091,70.69,1.3816,74.42,0.000772,74.71
237,1.6471,70.61,1.381,74.44,0.000666,74.71
238,1.6011,73.14,1.3811,74.75,0.000567,74.75
239,1.5613,74.76,1.3857,74.53,0.000477,74.75
240,1.6117,68.78,1.3869,74.51,0.000394,74.75
241,1.6032,72.04,1.3844,74.35,0.000319,74.75
242,1.579,69.62,1.3843,74.61,0.000252,74.75
243,1.5745,70.08,1.3845,74.46,0.000193,74.75
244,1.6152,69.37,1.3933,74.39,0.000142,74.75
245,1.6116,71.73,1.3731,74.66,9.9e-05,74.75
246,1.6176,69.55,1.3736,74.55,6.3e-05,74.75
247,1.6072,70.9,1.3927,74.63,3.6e-05,74.75
248,1.5889,72.05,1.3812,74.5,1.6e-05,74.75
249,1.5796,71.85,1.3805,74.65,4e-06,74.75
250,1.5797,71.39,1.382,74.47,0.0,74.75
