epoch,train_loss,train_acc,test_loss,test_acc,lr,best_test_acc_so_far
197,2.4039,57.1,1.4352,73.39,0.010686,73.39
198,2.3943,57.78,1.4628,72.53,0.0103,73.39
199,2.4329,56.27,1.4258,72.96,0.009922,73.39
200,2.3454,59.65,1.4586,72.15,0.009549,73.39
201,2.3657,56.4,1.4408,72.86,0.009183,73.39
202,2.3491,59.27,1.4288,72.92,0.008823,73.39
203,2.4044,57.24,1.417,73.96,0.00847,73.96
204,2.3954,55.93,1.4728,72.57,0.008124,73.96
205,2.3669,56.7,1.4127,73.8,0.007784,73.96
206,2.3497,59.28,1.4494,72.76,0.00745,73.96
207,2.3318,58.01,1.4281,73.6,0.007124,73.96
208,2.279,61.45,1.4286,73.72,0.006804,73.96
209,2.3529,58.32,1.4249,74.22,0.006491,74.22
210,2.2927,61.96,1.425,74.22,0.006185,74.22
211,2.3282,58.33,1.4658,73.81,0.005885,74.22
212,2.2334,61.04,1.4353,73.95,0.005593,74.22
213,2.3196,57.27,1.4505,74.57,0.005308,74.57
214,2.3651,59.15,1.4351,74.62,0.00503,74.62
215,2.2556,63.02,1.4187,74.61,0.004759,74.62
216,2.2773,60.5,1.4202,74.09,0.004495,74.62
217,2.2978,60.58,1.465,74.44,0.004238,74.62
218,2.2542,61.84,1.4506,74.6,0.003988,74.62
219,2.2384,62.43,1.465,74.7,0.003746,74.7
220,2.1785,61.04,1.4342,74.76,0.003511,74.76
221,2.264,59.04,1.4435,74.94,0.003284,74.94
222,2.2823,58.4,1.4747,74.35,0.003063,74.94
223,2.1639,65.54,1.439,74.86,0.00285,74.94
224,2.188,61.84,1.4747,74.41,0.002645,74.94
225,2.1969,63.42,1.4611,74.69,0.002447,74.94
226,2.2008,64.21,1.4547,74.63,0.002257,74.94
227,2.1513,64.45,1.4278,75.17,0.002074,75.17
228,2.1638,63.79,1.4542,74.91,0.001899,75.17
229,2.2127,60.4,1.4595,75.45,0.001731,75.45
230,2.219,62.6,1.4601,75.15,0.001571,75.45
231,2.2148,62.39,1.4632,75.26,0.001418,75.45
232,2.1625,65.86,1.4497,75.28,0.001274,75.45
233,2.1693,64.85,1.4433,75.72,0.001137,75.72
234,2.1826,64.91,1.4909,75.33,0.001007,75.72
235,2.1462,64.56,1.4748,75.52,0.000886,75.72
236,2.2168,65.79,1.5027,75.49,0.000772,75.72
237,2.1866,60.41,1.4502,75.52,0.000666,75.72
238,2.1551,64.17,1.5059,75.13,0.000567,75.72
239,2.1113,66.5,1.476,75.46,0.000477,75.72
240,2.2483,59.55,1.4942,75.35,0.000394,75.72
241,2.1346,63.1,1.4595,75.58,0.000319,75.72
242,2.2088,63.75,1.4895,75.63,0.000252,75.72
243,2.0991,66.44,1.484,75.45,0.000193,75.72
244,2.1205,65.5,1.5095,75.58,0.000142,75.72
245,2.1467,64.38,1.478,75.52,9.9e-05,75.72
246,2.1869,64.54,1.507,75.65,6.3e-05,75.72
247,2.2387,60.82,1.4643,75.57,3.6e-05,75.72
248,2.1717,63.37,1.5007,75.48,1.6e-05,75.72
249,2.131,63.91,1.4835,75.61,4e-06,75.72
250,2.1636,65.7,1.491,75.38,0.0,75.72
