epoch,train_loss,train_acc,test_loss,test_acc,lr,best_test_acc_so_far
127,2.2123,65.56,1.9206,67.07,0.048743,67.38
128,2.1442,70.32,1.9427,65.92,0.048115,67.38
129,2.2189,65.3,1.9071,67.03,0.047488,67.38
130,2.1954,65.42,1.9058,66.79,0.04686,67.38
131,2.2519,65.7,1.9107,66.76,0.046234,67.38
132,2.232,65.89,1.9003,66.98,0.045607,67.38
133,2.1879,68.09,1.8749,67.76,0.044982,67.76
134,2.2036,65.59,1.8891,67.27,0.044357,67.76
135,2.2131,65.22,1.872,67.71,0.043733,67.76
136,2.2007,66.97,1.8784,67.83,0.04311,67.83
137,2.1877,64.72,1.8956,67.21,0.042489,67.83
138,2.1653,66.45,1.8744,67.64,0.041868,67.83
139,2.1805,62.45,1.8985,67.17,0.041249,67.83
140,2.1883,67.45,1.8908,67.46,0.040631,67.83
141,2.2083,65.36,1.8847,67.82,0.040015,67.83
142,2.1317,71.04,1.8807,67.71,0.0394,67.83
143,2.1566,67.92,1.9071,66.84,0.038786,67.83
144,2.1516,67.25,1.8955,67.41,0.038175,67.83
145,2.2069,63.15,1.875,67.89,0.037566,67.89
146,2.1299,68.89,1.8577,68.17,0.036958,68.17
147,2.0944,68.85,1.8729,67.93,0.036352,68.17
148,2.1777,67.14,1.8748,67.93,0.035749,68.17
149,2.0973,69.05,1.8736,68.24,0.035148,68.24
150,2.0983,68.29,1.9039,67.51,0.034549,68.24
151,2.1358,65.45,1.8874,67.44,0.033953,68.24
152,2.0748,71.33,1.8579,68.51,0.033359,68.51
153,2.2134,62.13,1.8511,69.02,0.032768,69.02
154,2.0822,69.35,1.8909,67.27,0.032179,69.02
155,2.0958,70.5,1.8689,68.14,0.031594,69.02
156,2.1117,70.17,1.8682,68.61,0.031011,69.02
157,2.1551,68.4,1.8631,68.44,0.030431,69.02
158,2.1162,70.06,1.8567,68.91,0.029855,69.02
159,2.1164,68.34,1.8646,68.37,0.029281,69.02
160,2.0179,71.68,1.8612,68.55,0.028711,69.02
161,2.1635,64.14,1.8781,68.21,0.028144,69.02
162,1.9951,72.99,1.8607,68.09,0.027581,69.02
163,2.1589,65.4,1.8792,68.31,0.027021,69.02
164,2.0778,66.83,1.8562,68.85,0.026465,69.02
165,2.0438,70.16,1.8606,69.17,0.025912,69.17
166,2.054,70.46,1.8634,68.83,0.025364,69.17
167,2.0624,70.32,1.8543,69.1,0.024819,69.17
168,2.0152,72.71,1.8345,69.55,0.024278,69.55
169,2.0282,72.02,1.8579,68.72,0.023741,69.55
170,2.0667,65.24,1.8752,68.95,0.023209,69.55
171,2.0068,72.14,1.8451,69.41,0.02268,69.55
172,2.0708,70.39,1.8758,68.39,0.022156,69.55
173,2.0082,69.85,1.851,68.83,0.021637,69.55
174,2.0719,70.85,1.8372,68.93,0.021121,69.55
175,2.0681,69.03,1.8632,69.04,0.020611,69.55
176,2.0263,71.13,1.8375,69.61,0.020105,69.61
177,1.9897,72.29,1.8544,68.74,0.019603,69.61
178,2.0586,68.03,1.8433,69.06,0.019107,69.61
179,2.0328,72.39,1.8234,69.1,0.018615,69.61
180,2.0121,69.32,1.8291,69.6,0.018129,69.61
181,2.0107,70.69,1.8426,69.55,0.017647,69.61
182,2.0261,71.92,1.8276,69.32,0.017171,69.61
183,2.0097,70.38,1.8344,70.01,0.016699,70.01
184,1.9339,75.7,1.8386,69.74,0.016233,70.01
185,2.0001,71.51,1.8456,69.4,0.015773,70.01
186,1.9768,72.55,1.8366,69.66,0.015317,70.01
187,1.9887,71.36,1.8344,69.69,0.014868,70.01
188,1.9978,72.82,1.8349,69.62,0.014423,70.01
189,1.9313,74.61,1.8286,70.05,0.013985,70.05
190,1.999,71.8,1.8388,69.69,0.013552,70.05
191,1.9739,73.3,1.8349,69.83,0.013124,70.05
192,1.9937,70.5,1.8332,69.81,0.012703,70.05
193,1.9081,73.09,1.8175,70.24,0.012287,70.24
194,2.0005,71.77,1.8143,70.14,0.011878,70.24
195,1.9077,75.48,1.8226,69.98,0.011474,70.24
196,1.9943,70.86,1.8245,70.02,0.011077,70.24
197,1.9553,75.23,1.8346,69.94,0.010686,70.24
198,1.9519,72.91,1.8219,70.32,0.0103,70.32
199,1.9628,73.2,1.8206,70.23,0.009922,70.32
200,1.9268,70.99,1.8281,69.9,0.009549,70.32
201,1.9623,72.36,1.8222,70.33,0.009183,70.33
202,1.9516,71.1,1.8316,70.17,0.008823,70.33
203,1.9219,76.34,1.8181,70.22,0.00847,70.33
204,1.9069,76.3,1.8305,70.02,0.008124,70.33
205,1.9467,73.0,1.82,70.2,0.007784,70.33
206,1.9527,72.7,1.8292,70.08,0.00745,70.33
207,1.9241,73.93,1.8157,70.08,0.007124,70.33
208,1.9634,69.2,1.8238,70.31,0.006804,70.33
209,1.9661,71.37,1.8189,70.56,0.006491,70.56
210,1.9739,68.83,1.8148,70.45,0.006185,70.56
211,1.9311,69.5,1.8108,70.59,0.005885,70.59
212,1.9059,76.06,1.8128,70.61,0.005593,70.61
213,1.8859,77.05,1.8108,70.92,0.005308,70.92
214,1.9005,74.37,1.8089,70.63,0.00503,70.92
215,1.8684,75.17,1.7921,70.95,0.004759,70.95
216,1.9397,74.05,1.8061,70.69,0.004495,70.95
217,1.9141,75.62,1.8096,70.52,0.004238,70.95
218,1.8449,79.01,1.8027,70.71,0.003988,70.95
219,1.91,71.82,1.8159,70.63,0.003746,70.95
220,1.8946,74.53,1.8132,70.69,0.003511,70.95
221,1.9317,70.01,1.8144,70.78,0.003284,70.95
222,1.9008,73.1,1.8126,70.85,0.003063,70.95
223,1.9514,73.41,1.8015,70.86,0.00285,70.95
224,1.8909,75.34,1.812,70.97,0.002645,70.97
225,1.8917,74.5,1.8022,70.77,0.002447,70.97
226,1.8755,73.7,1.808,70.77,0.002257,70.97
227,1.9174,73.83,1.8073,70.99,0.002074,70.99
228,1.8992,71.15,1.8106,70.78,0.001899,70.99
229,1.9112,75.67,1.8043,70.74,0.001731,70.99
230,1.8526,75.41,1.8068,70.89,0.001571,70.99
231,1.9277,73.25,1.8006,71.0,0.001418,71.0
232,1.8633,74.84,1.8009,70.95,0.001274,71.0
233,1.9336,74.25,1.8044,70.99,0.001137,71.0
234,1.8625,75.89,1.8063,71.04,0.001007,71.04
235,1.881,77.86,1.8015,71.01,0.000886,71.04
236,1.8607,76.77,1.7951,71.16,0.000772,71.16
237,1.8682,75.49,1.8069,70.89,0.000666,71.16
238,1.8827,74.3,1.8108,70.72,0.000567,71.16
239,1.8839,76.15,1.8059,70.94,0.000477,71.16
240,1.9189,72.15,1.8025,71.07,0.000394,71.16
241,1.8932,74.23,1.8112,70.91,0.000319,71.16
242,1.8811,73.18,1.8002,71.16,0.000252,71.16
243,1.8838,74.8,1.8108,71.06,0.000193,71.16
244,1.9113,74.69,1.8046,70.97,0.000142,71.16
245,1.9024,73.28,1.8101,70.82,9.9e-05,71.16
246,1.9187,75.1,1.8014,71.04,6.3e-05,71.16
247,1.8134,73.23,1.808,71.05,3.6e-05,71.16
248,1.9042,73.02,1.8051,71.17,1.6e-05,71.17
249,1.8577,74.6,1.7999,71.0,4e-06,71.17
250,1.8336,76.8,1.795,71.02,0.0,71.17
