epoch,train_loss,val_loss,val_accuracy,experts_lr,fusion_lr,global_head_lr,loss_global,loss_individual,loss_total,expert_0_accuracy,expert_1_accuracy,expert_2_accuracy,expert_3_accuracy,expert_0_loss,expert_1_loss,expert_2_loss,expert_3_loss,alpha,fusion_type,model_architecture,timestamp
87,71.95219720768023,49.766614744934856,77.82,9.590729290954596e-06,0.00010960833475376695,0.00010960833475376695,2.262234687805176,9.855936050415039,60.946414947509766,73.62,72.78,73.49,74.0,1.2203605755974976,1.2238690815394437,1.243594860728783,1.1849391852753073,10.0,simpleAddition,densenet121,2025-09-02 10:21:30
88,70.65868454945239,49.689075131959555,78.02,9.212040694520078e-06,0.00010528046508022959,0.00010528046508022959,1.5961276292800903,6.744663238525391,60.807167053222656,73.78,73.07,73.52,73.78,1.2238651174533217,1.2156665468517738,1.234362789347202,1.1891620543938648,10.0,simpleAddition,densenet121,2025-09-02 10:22:43
89,70.81412515760977,49.39733669425868,77.87,8.862255777941895e-06,0.0001012829231764789,0.0001012829231764789,2.0304980278015137,8.751120567321777,62.44633865356445,73.35,73.02,73.39,73.66,1.2183597125584567,1.2114858016183105,1.229551214960557,1.1774300057676774,10.0,simpleAddition,densenet121,2025-09-02 10:23:54
90,69.83448830133752,49.16246336924879,78.15,8.54171973670266e-06,9.761965413374479e-05,9.761965413374479e-05,1.7949202060699463,7.756335258483887,61.481727600097656,73.81,73.12,73.67,73.64,1.2086576804330078,1.2039276504818397,1.2191277998912184,1.1808287765406356,10.0,simpleAddition,densenet121,2025-09-02 10:25:06
91,68.32966975924334,48.81474207624604,78.22,8.250748901176295e-06,9.429427315630059e-05,9.429427315630059e-05,2.0783257484436035,8.56228256225586,61.21310043334961,74.15,73.33,73.87,73.92,1.192541881452633,1.201743257951133,1.2015780678278283,1.180923247639137,10.0,simpleAddition,densenet121,2025-09-02 10:26:20
92,69.46614084364492,48.71876424475561,78.45,7.989630424448123e-06,9.13100619936929e-05,9.13100619936929e-05,1.9376249313354492,8.101598739624023,59.59324264526367,74.03,73.25,73.83,73.79,1.1925868233547936,1.1937670602074153,1.2065280359002608,1.1759111707723593,10.0,simpleAddition,densenet121,2025-09-02 10:27:31
93,70.2027723095085,48.7600367099424,78.37,7.758621998929458e-06,8.8669965702051e-05,8.8669965702051e-05,1.859405755996704,7.527963161468506,62.21371841430664,73.81,73.33,73.71,73.53,1.1974387123614927,1.1913952178592924,1.2100551807427709,1.1725360894504981,10.0,simpleAddition,densenet121,2025-09-02 10:28:43
94,72.73677246480048,49.58077220675312,78.38,7.557951602046305e-06,8.63765897376721e-05,8.63765897376721e-05,2.243028163909912,9.287027359008789,62.332542419433594,73.91,73.09,73.79,73.37,1.219656978226915,1.2136318419553056,1.2290457494651215,1.1907025424739983,10.0,simpleAddition,densenet121,2025-09-02 10:29:54
95,71.42212908781028,48.79085859467712,78.23,7.387817271253163e-06,8.443219738575047e-05,8.443219738575047e-05,2.521836280822754,10.512453079223633,60.50517654418945,73.77,73.28,73.84,73.74,1.1987826273411135,1.1936151875725276,1.2076664431185662,1.1755260387553443,10.0,simpleAddition,densenet121,2025-09-02 10:31:06
96,73.21306397643271,49.516341390489025,78.2,7.24838690859395e-06,8.283870752678802e-05,8.283870752678802e-05,2.581254005432129,10.702301025390625,63.45630645751953,73.52,72.94,73.42,73.83,1.2202298512941674,1.2110094096087203,1.2313743331764317,1.1829676937453355,10.0,simpleAddition,densenet121,2025-09-02 10:32:18
97,68.88509190233448,48.85698646835134,78.2,7.13979811500298e-06,8.159769274289122e-05,8.159769274289122e-05,2.03117036819458,8.354371070861816,62.06742477416992,73.8,73.33,73.6,73.9,1.2016887536531762,1.1972838942008683,1.207052157649511,1.1754913458341285,10.0,simpleAddition,densenet121,2025-09-02 10:33:29
98,67.07714785805231,48.53511815131465,78.38,7.062158054509446e-06,8.071037776582225e-05,8.071037776582225e-05,0.9258564114570618,3.6647720336914062,61.55382537841797,74.0,73.32,73.74,74.06,1.1892577945431577,1.1919451582280896,1.1986624440060387,1.172451974470404,10.0,simpleAddition,densenet121,2025-09-02 10:34:41
99,67.11316251151169,49.04893218414693,78.15,7.015543348479455e-06,8.017763826833664e-05,8.017763826833664e-05,2.1161701679229736,8.914030075073242,62.68708038330078,73.83,73.17,73.63,73.9,1.2089611721944205,1.1997703132750113,1.215320314033122,1.1779357330708564,10.0,simpleAddition,densenet121,2025-09-02 10:35:53
100,70.86969192118585,49.39748599861242,78.27,7e-06,8e-05,8e-05,2.217650890350342,9.090238571166992,62.713436126708984,73.78,73.15,73.4,73.48,1.2148913650573054,1.2060595388653912,1.2272103941893275,1.1874856443344792,10.0,simpleAddition,densenet121,2025-09-02 10:37:04
