epoch,train_loss,val_loss,val_accuracy,experts_lr,fusion_lr,global_head_lr,loss_global,loss_individual,loss_total,expert_0_accuracy,expert_1_accuracy,expert_2_accuracy,expert_3_accuracy,expert_0_loss,expert_1_loss,expert_2_loss,expert_3_loss,alpha,fusion_type,model_architecture,timestamp
83,66.74535944492003,48.72490494160713,77.9,1.1386626149375761e-05,0.00013013287027858035,0.00013013287027858035,1.1308324337005615,4.6027092933654785,55.45026397705078,73.98,73.45,73.45,74.37,1.1936125906207893,1.1925902072387407,1.2154202438608002,1.1640869001798992,10.0,concatenation,densenet121,2025-09-02 10:26:58
84,68.8870154755025,49.53827053987527,77.95,1.0896339578618289e-05,0.00012452959518420922,0.00012452959518420922,2.1754937171936035,9.732617378234863,57.49898147583008,73.58,73.4,73.41,74.3,1.2101853361612633,1.209998399396486,1.2419178946108758,1.1836537779132021,10.0,concatenation,densenet121,2025-09-02 10:28:16
85,66.66666745535935,49.23518545416337,78.32,1.0433294488066407e-05,0.0001192376512921877,0.0001192376512921877,1.7716503143310547,7.5602498054504395,56.15829849243164,73.73,73.55,73.33,74.31,1.204488664488249,1.2032894446880003,1.2210287315936028,1.1888544574568543,10.0,concatenation,densenet121,2025-09-02 10:29:35
86,71.19792547105234,49.44997174226785,77.98,9.997947847320384e-06,0.00011426226111223312,0.00011426226111223312,1.7956066131591797,7.707761287689209,57.824954986572266,73.7,73.42,73.33,74.07,1.212236961231956,1.2027045194106767,1.2378550503827348,1.1860723706740368,10.0,concatenation,densenet121,2025-09-02 10:30:53
87,71.71959551074836,49.29328590103343,78.11,9.590729290954596e-06,0.00010960833475376695,0.00010960833475376695,2.098243236541748,8.728630065917969,56.15548324584961,73.48,73.48,73.29,74.53,1.2050521554826181,1.1968400289740744,1.2420960574210445,1.1791368587107598,10.0,concatenation,densenet121,2025-09-02 10:32:12
88,70.88616252850882,49.80642811256119,78.0,9.212040694520078e-06,0.00010528046508022959,0.00010528046508022959,1.622337818145752,6.950154781341553,57.50970458984375,73.13,73.33,73.19,74.19,1.2252814965912058,1.2129353662080402,1.2461828589439392,1.1874518560457834,10.0,concatenation,densenet121,2025-09-02 10:33:31
89,70.71902494792697,49.85641976851451,77.98,8.862255777941895e-06,0.0001012829231764789,0.0001012829231764789,1.9717774391174316,9.045899391174316,59.50063705444336,73.4,73.08,73.11,73.91,1.2248923288115972,1.213209871249863,1.2532773304589186,1.1861240750626674,10.0,concatenation,densenet121,2025-09-02 10:34:50
90,69.59260163126113,48.94113390958762,78.22,8.54171973670266e-06,9.761965413374479e-05,9.761965413374479e-05,1.690140962600708,6.950442314147949,55.86817169189453,73.74,73.74,73.51,74.15,1.2023230534565599,1.1926553641693503,1.2242357429069808,1.1705483733853208,10.0,concatenation,densenet121,2025-09-02 10:36:09
91,67.9834308382831,48.61190443401095,78.29,8.250748901176295e-06,9.429427315630059e-05,9.429427315630059e-05,1.8136496543884277,8.164274215698242,56.35140609741211,73.82,74.0,73.55,74.62,1.1902660003191308,1.1825205540355248,1.2141799987116946,1.1704334888277175,10.0,concatenation,densenet121,2025-09-02 10:37:32
92,69.18691876568371,48.68739241587965,78.47,7.989630424448123e-06,9.13100619936929e-05,9.13100619936929e-05,1.6971383094787598,7.212693691253662,56.89379119873047,73.71,73.8,73.18,74.37,1.191512934014767,1.1859730881980703,1.219230375712431,1.1677935960926586,10.0,concatenation,densenet121,2025-09-02 10:38:50
93,70.41112648686276,49.275108095965805,78.18,7.758621998929458e-06,8.8669965702051e-05,8.8669965702051e-05,2.0531535148620605,8.923774719238281,55.839603424072266,73.3,73.84,73.34,74.25,1.216706326490716,1.1928232183939294,1.2329122393946104,1.1792846820022487,10.0,concatenation,densenet121,2025-09-02 10:40:08
94,73.07128273686276,49.814496776725676,78.02,7.557951602046305e-06,8.63765897376721e-05,8.63765897376721e-05,2.189966917037964,9.465578079223633,55.82836151123047,73.21,73.48,72.97,73.94,1.2273544065559967,1.203488986703414,1.2548913834970208,1.1878575411023973,10.0,concatenation,densenet121,2025-09-02 10:41:27
95,71.55083600780632,49.176716816576224,78.17,7.387817271253163e-06,8.443219738575047e-05,8.443219738575047e-05,2.284789800643921,9.62264633178711,55.829524993896484,73.39,73.78,73.52,74.13,1.2109870141065573,1.1872295835350133,1.232845676850669,1.181235683869712,10.0,concatenation,densenet121,2025-09-02 10:42:45
96,72.92162926589387,49.30031209052363,78.12,7.24838690859395e-06,8.283870752678802e-05,8.283870752678802e-05,2.129822254180908,8.770204544067383,55.816932678222656,73.21,73.59,73.36,74.08,1.2097593704356422,1.1994773526734943,1.2354548339602314,1.1786916210681577,10.0,concatenation,densenet121,2025-09-02 10:44:04
97,69.23626023304614,48.86975107313712,78.42,7.13979811500298e-06,8.159769274289122e-05,8.159769274289122e-05,1.9411046504974365,8.42824935913086,56.26824188232422,73.64,74.05,73.49,74.3,1.1982033946846105,1.1913545109048675,1.2190987022617195,1.173253928558736,10.0,concatenation,densenet121,2025-09-02 10:45:22
98,66.9126496133925,48.69805758512473,78.26,7.062158054509446e-06,8.071037776582225e-05,8.071037776582225e-05,1.0506693124771118,4.233457565307617,56.26171112060547,73.63,74.03,73.44,74.17,1.1893662553799302,1.1803331797636007,1.217505135868169,1.1786112174203125,10.0,concatenation,densenet121,2025-09-02 10:46:41
99,67.0616819164421,49.15292141105555,78.23,7.015543348479455e-06,8.017763826833664e-05,8.017763826833664e-05,2.159757375717163,9.411336898803711,55.40087127685547,73.57,73.76,73.39,74.24,1.203584169285207,1.1933316075349156,1.233870444418509,1.1796341168729565,10.0,concatenation,densenet121,2025-09-02 10:48:00
100,70.62992883030373,49.3743127750445,78.07,7e-06,8e-05,8e-05,1.868260145187378,7.715427875518799,53.508365631103516,73.34,73.48,73.18,74.1,1.2130919234662116,1.1995054528683047,1.2359186757968952,1.1824098191683805,10.0,concatenation,densenet121,2025-09-02 10:49:19
