epoch,train_loss,val_loss,val_accuracy,experts_lr,fusion_lr,global_head_lr,loss_global,loss_individual,loss_total,expert_0_accuracy,expert_1_accuracy,expert_2_accuracy,expert_3_accuracy,expert_0_loss,expert_1_loss,expert_2_loss,expert_3_loss,alpha,fusion_type,model_architecture,timestamp
88,105.56825657132306,74.19972277291214,77.82,9.212040694520078e-06,0.00010528046508022959,0.00010528046508022959,1.6412320137023926,6.967408180236816,87.949951171875,73.64,73.25,73.03,74.15,1.2230620255953149,1.218493506123748,1.2447390548790558,1.1881853304331815,15.0,concatenation,densenet121,2025-09-02 10:33:34
89,105.2410955791232,73.84143525135669,77.87,8.862255777941895e-06,0.0001012829231764789,0.0001012829231764789,1.9903278350830078,8.920551300048828,89.16859436035156,73.5,73.27,73.31,74.24,1.2196702059311202,1.2093187268776229,1.242491165293923,1.1805179918868631,15.0,concatenation,densenet121,2025-09-02 10:34:53
90,103.47598846049249,72.75416801549211,78.19,8.54171973670266e-06,9.761965413374479e-05,9.761965413374479e-05,1.6709771156311035,6.813440799713135,83.44416809082031,73.97,73.48,73.42,74.31,1.200602978845186,1.1944057232216945,1.2180968749372265,1.1680250673354426,15.0,concatenation,densenet121,2025-09-02 10:36:12
91,101.21069152445733,72.34019117717502,78.14,8.250748901176295e-06,9.429427315630059e-05,9.429427315630059e-05,1.93613862991333,8.24049186706543,84.1444320678711,73.93,73.62,73.44,74.27,1.185474394997464,1.1875742598424983,1.2084235284901872,1.1721786064437674,15.0,concatenation,densenet121,2025-09-02 10:37:37
92,102.93670055534267,72.33582581145853,78.29,7.989630424448123e-06,9.13100619936929e-05,9.13100619936929e-05,1.675992488861084,7.151460647583008,84.04193878173828,73.83,73.6,73.24,74.66,1.1866065557998946,1.1901696512970743,1.2096576162531405,1.166293325303476,15.0,concatenation,densenet121,2025-09-02 10:38:56
93,104.83389267740371,73.41501071785069,77.82,7.758621998929458e-06,8.8669965702051e-05,8.8669965702051e-05,2.055864095687866,8.961906433105469,82.73983764648438,73.5,73.56,73.32,74.16,1.2159275638906262,1.1982058437564704,1.2293944464454167,1.1801182574863676,15.0,concatenation,densenet121,2025-09-02 10:40:14
94,108.7740890406355,74.1140589170818,77.87,7.557951602046305e-06,8.63765897376721e-05,8.63765897376721e-05,2.181959629058838,9.479421615600586,83.76947784423828,73.21,73.45,73.17,73.95,1.2256705821314944,1.2077922647512411,1.2478437453885622,1.1878361905677408,15.0,concatenation,densenet121,2025-09-02 10:41:33
95,106.51523976386348,73.10868082167227,77.97,7.387817271253163e-06,8.443219738575047e-05,8.443219738575047e-05,2.354196548461914,9.716462135314941,83.79058837890625,73.55,73.48,73.29,74.15,1.2089925891236415,1.1932741969446592,1.2246142837065686,1.1773294934743568,15.0,concatenation,densenet121,2025-09-02 10:42:52
96,108.52680814718899,73.24571739872799,78.05,7.24838690859395e-06,8.283870752678802e-05,8.283870752678802e-05,2.1935811042785645,8.811678886413574,85.01250457763672,73.5,73.35,73.19,74.02,1.2090192406992368,1.1987223760991157,1.2309967422787147,1.1732248324382155,15.0,concatenation,densenet121,2025-09-02 10:44:11
97,103.11129427559769,72.5700521348398,78.38,7.13979811500298e-06,8.159769274289122e-05,8.159769274289122e-05,1.9116930961608887,8.475046157836914,85.00288391113281,73.85,73.67,73.45,74.57,1.1930733753156058,1.1908119109612476,1.2148776318453536,1.169318922712833,15.0,concatenation,densenet121,2025-09-02 10:45:30
98,99.63945398451406,72.45481785641441,78.23,7.062158054509446e-06,8.071037776582225e-05,8.071037776582225e-05,1.037845492362976,4.238960266113281,87.04924774169922,73.88,73.96,73.44,74.43,1.189290248140504,1.1804830326309688,1.2133941514582574,1.17784770908235,15.0,concatenation,densenet121,2025-09-02 10:46:49
99,99.78733516644827,73.07421034800855,78.28,7.015543348479455e-06,8.017763826833664e-05,8.017763826833664e-05,2.080458641052246,9.235027313232422,85.39453887939453,73.82,73.78,73.41,74.29,1.202536758742755,1.1940585216389428,1.228416530391838,1.1770246202432657,15.0,concatenation,densenet121,2025-09-02 10:48:07
100,105.10084982763362,73.40919504286367,78.0,7e-06,8e-05,8e-05,1.8763606548309326,7.617336750030518,82.99166107177734,73.4,73.4,73.32,74.16,1.211887413187872,1.2012873533405835,1.2306061470055882,1.1794448879700672,15.0,concatenation,densenet121,2025-09-02 10:49:26
