epoch,train_loss,val_loss,val_accuracy,experts_lr,fusion_lr,global_head_lr,loss_global,loss_individual,loss_total,expert_0_accuracy,expert_1_accuracy,expert_2_accuracy,expert_3_accuracy,expert_0_loss,expert_1_loss,expert_2_loss,expert_3_loss,alpha,fusion_type,model_architecture,timestamp
87,5.2330225570292415,3.5022562123552152,78.02,9.590729290954596e-06,0.00010960833475376695,0.00010960833475376695,2.3366193771362305,9.986074447631836,4.146489143371582,73.13,71.76,72.64,73.93,1.2342009129403513,1.2396308221394503,1.2666993873028816,1.1956982974764667,0.5,simpleAddition,densenet121,2025-09-02 10:21:35
88,5.139611081231998,3.5109678008888343,78.07,9.212040694520078e-06,0.00010528046508022959,0.00010528046508022959,1.5796799659729004,6.858830451965332,4.181550025939941,73.31,72.13,72.94,73.6,1.2385065962996664,1.232207395607912,1.254382013520108,1.1970561863500861,0.5,simpleAddition,densenet121,2025-09-02 10:22:47
89,5.148586801335782,3.47722049906284,77.82,8.862255777941895e-06,0.0001012829231764789,0.0001012829231764789,1.9993276596069336,8.867349624633789,4.152914524078369,73.08,71.84,72.69,73.62,1.2357787557795077,1.232710928856572,1.2574031398266177,1.186287916159328,0.5,simpleAddition,densenet121,2025-09-02 10:23:58
90,5.078445371193222,3.4672244530689866,78.26,8.54171973670266e-06,9.761965413374479e-05,9.761965413374479e-05,1.7421209812164307,7.840879440307617,4.146775722503662,73.34,72.07,73.06,73.84,1.2268127497238448,1.2216735482215881,1.2419897898843018,1.1904315541062174,0.5,simpleAddition,densenet121,2025-09-02 10:25:10
91,4.96519463575339,3.4699617850629587,78.28,8.250748901176295e-06,9.429427315630059e-05,9.429427315630059e-05,2.0286996364593506,8.551541328430176,4.22113037109375,73.39,72.24,73.12,73.83,1.2087983421132535,1.219256182260151,1.228727508194839,1.192200140108036,0.5,simpleAddition,densenet121,2025-09-02 10:26:23
92,5.050312150882769,3.4502395497092717,78.44,7.989630424448123e-06,9.13100619936929e-05,9.13100619936929e-05,1.9811111688613892,8.293050765991211,4.123559474945068,73.36,72.14,73.06,73.95,1.2165025563179692,1.2117428809781619,1.2369157935999617,1.1834226884419405,0.5,simpleAddition,densenet121,2025-09-02 10:27:35
93,5.1021910951107365,3.4663217671309847,78.25,7.758621998929458e-06,8.8669965702051e-05,8.8669965702051e-05,1.8254237174987793,7.774162292480469,4.289734840393066,73.34,72.06,73.07,73.6,1.216254792635954,1.2055628156360192,1.2331616606893419,1.1782942814163015,0.5,simpleAddition,densenet121,2025-09-02 10:28:47
94,5.289164591439163,3.500369111193886,77.92,7.557951602046305e-06,8.63765897376721e-05,8.63765897376721e-05,2.1627326011657715,9.371173858642578,4.238300323486328,73.32,72.11,72.86,73.72,1.2353747902037222,1.2274810875518412,1.2573181209684927,1.2000221640248843,0.5,simpleAddition,densenet121,2025-09-02 10:29:58
95,5.185888700847384,3.449991017957277,78.12,7.387817271253163e-06,8.443219738575047e-05,8.443219738575047e-05,2.5445895195007324,10.709484100341797,4.083098411560059,73.33,72.3,72.89,73.92,1.2122381487979164,1.210732102394104,1.234874102888228,1.1823550191106675,0.5,simpleAddition,densenet121,2025-09-02 10:31:10
96,5.319726956041554,3.5077494156511526,77.83,7.24838690859395e-06,8.283870752678802e-05,8.283870752678802e-05,2.563028335571289,10.85311508178711,4.2899370193481445,73.18,72.07,72.73,73.7,1.23372921913485,1.224634890314899,1.262664401833015,1.1926077144055427,0.5,simpleAddition,densenet121,2025-09-02 10:32:22
97,5.00805077371718,3.4751982900160776,78.08,7.13979811500298e-06,8.159769274289122e-05,8.159769274289122e-05,1.9320411682128906,8.318389892578125,4.2186360359191895,73.17,72.15,73.04,73.67,1.2129592555987685,1.2192856126193758,1.237260665320143,1.1840681607210184,0.5,simpleAddition,densenet121,2025-09-02 10:33:34
98,4.876364551013029,3.4235552956786335,78.03,7.062158054509446e-06,8.071037776582225e-05,8.071037776582225e-05,0.9114981293678284,3.7602128982543945,4.232494354248047,73.43,72.31,73.11,73.88,1.2039393639262719,1.209978790222844,1.2272204764281647,1.181859215603599,0.5,simpleAddition,densenet121,2025-09-02 10:34:46
99,4.874972114080115,3.4592125928854642,78.28,7.015543348479455e-06,8.017763826833664e-05,8.017763826833664e-05,2.0674972534179688,9.012094497680664,4.270744323730469,73.21,72.11,72.97,73.97,1.220473968530003,1.220485806465149,1.239866873886012,1.1854092818272264,0.5,simpleAddition,densenet121,2025-09-02 10:35:57
100,5.148359042179735,3.4877221403242666,77.93,7e-06,8e-05,8e-05,2.243795394897461,9.335509300231934,4.238671779632568,73.28,71.96,72.8,73.58,1.2262175535853905,1.2269905609420584,1.2572454621520224,1.1943355157405515,0.5,simpleAddition,densenet121,2025-09-02 10:37:09
