epoch,train_loss,val_loss,val_accuracy,experts_lr,fusion_lr,global_head_lr,loss_global,loss_individual,loss_total,expert_0_accuracy,expert_1_accuracy,expert_2_accuracy,expert_3_accuracy,expert_0_loss,expert_1_loss,expert_2_loss,expert_3_loss,alpha,fusion_type,model_architecture,timestamp
78,8.395700798758977,5.935405079322525,77.98,1.4228832852562627e-05,0.00016261523260071607,0.00016261523260071607,1.9866595268249512,8.238040924072266,7.3264899253845215,73.38,72.49,73.38,73.82,1.220676731459702,1.2283834181254423,1.2202267216730722,1.1820935222167004,1.0,simpleAddition,densenet121,2025-09-02 10:10:40
79,8.691353822056252,5.858600067186959,77.98,1.3610117110165739e-05,0.0001555441955447516,0.0001555441955447516,1.250716209411621,5.387556076049805,7.049306392669678,73.3,72.57,73.3,73.91,1.226197985154164,1.2142616895180713,1.214836663083185,1.1734744476366648,1.0,simpleAddition,densenet121,2025-09-02 10:11:52
80,8.487828816039652,5.8647355007219915,77.78,1.3015964677189147e-05,0.00014875388202501908,0.00014875388202501908,1.8594744205474854,7.743178367614746,6.915904998779297,73.17,72.82,72.87,73.92,1.2208943057663832,1.2140953699244728,1.2208422943006587,1.1781604508810406,1.0,simpleAddition,densenet121,2025-09-02 10:13:04
81,8.465745298168327,5.93181752554978,78.02,1.2446961910351294e-05,0.0001422509932611579,0.0001422509932611579,2.289618730545044,9.67831039428711,7.364166736602783,73.11,72.59,73.05,73.89,1.2297457532037663,1.2331148687797258,1.2291737266733676,1.1920380562166624,1.0,simpleAddition,densenet121,2025-09-02 10:14:16
82,8.414247349847722,5.9018829200841205,78.21,1.190367034668652e-05,0.00013604194681927478,0.00013604194681927478,1.2993485927581787,5.267192840576172,7.12611198425293,73.4,72.53,73.12,74.25,1.2281804454477527,1.2247238272353063,1.236330488060094,1.1822756596758395,1.0,simpleAddition,densenet121,2025-09-02 10:15:28
83,8.086733329145215,5.8602542816838135,78.2,1.1386626149375761e-05,0.00013013287027858035,0.00013013287027858035,1.0872594118118286,4.600068092346191,6.930408477783203,73.6,72.9,73.32,73.91,1.2079614514037023,1.2117583344254312,1.2158732806579977,1.1821887719480297,1.0,simpleAddition,densenet121,2025-09-02 10:16:39
84,8.34993613520755,5.944567994226383,77.75,1.0896339578618289e-05,0.00012452959518420922,0.00012452959518420922,2.224240779876709,9.484216690063477,7.1070556640625,73.22,72.71,73.1,73.81,1.2372681015654454,1.2251589328427859,1.2433213833012158,1.1854594447944737,1.0,simpleAddition,densenet121,2025-09-02 10:17:50
85,8.099700752692886,5.8877948809273635,77.87,1.0433294488066407e-05,0.0001192376512921877,0.0001192376512921877,1.5216803550720215,6.689764499664307,7.341683864593506,73.43,72.71,73.24,73.69,1.2206845162790032,1.218607394001152,1.2168763974044896,1.1880190659172927,1.0,simpleAddition,densenet121,2025-09-02 10:19:01
86,8.619071948377393,5.889566252503214,77.74,9.997947847320384e-06,0.00011426226111223312,0.00011426226111223312,1.7193979024887085,7.3118815422058105,7.247858047485352,73.56,72.83,73.13,74.08,1.2232443245151374,1.2248584997804859,1.2298596584344212,1.1778168678283691,1.0,simpleAddition,densenet121,2025-09-02 10:20:13
87,8.74513512623461,5.959471563749675,77.7,9.590729290954596e-06,0.00010960833475376695,0.00010960833475376695,2.346353530883789,10.053510665893555,7.233827590942383,73.24,72.44,73.06,73.74,1.2323881787589834,1.2372918438307847,1.2593108302430263,1.1883662863622737,1.0,simpleAddition,densenet121,2025-09-02 10:21:25
88,8.5854804908173,5.967839615254462,77.81,9.212040694520078e-06,0.00010528046508022959,0.00010528046508022959,1.5719196796417236,6.7360029220581055,7.267374515533447,73.24,72.68,72.81,73.86,1.2413519402093525,1.2307757622079005,1.2486515701571597,1.1886396657062481,1.0,simpleAddition,densenet121,2025-09-02 10:22:36
89,8.599105702170842,5.917731695537325,77.78,8.862255777941895e-06,0.0001012829231764789,0.0001012829231764789,2.0277416706085205,8.837132453918457,7.312768936157227,73.35,72.68,73.02,73.74,1.2341381432134895,1.2275683736499352,1.2475294206715837,1.1790687223024006,1.0,simpleAddition,densenet121,2025-09-02 10:23:47
90,8.485203948202013,5.885773423351819,77.88,8.54171973670266e-06,9.761965413374479e-05,9.761965413374479e-05,1.7631460428237915,7.844658374786377,7.141749382019043,73.54,72.95,73.24,74.07,1.2252366112757334,1.2192371155642256,1.2341824513447435,1.1792113954507852,1.0,simpleAddition,densenet121,2025-09-02 10:24:58
91,8.296282840680473,5.876285734055918,78.09,8.250748901176295e-06,9.429427315630059e-05,9.429427315630059e-05,2.0587923526763916,8.553293228149414,7.236710071563721,73.87,72.65,73.4,73.77,1.206948168670075,1.2163008602359626,1.2196977289417121,1.1812240956704827,1.0,simpleAddition,densenet121,2025-09-02 10:26:11
92,8.444662275193613,5.842378519758394,78.06,7.989630424448123e-06,9.13100619936929e-05,9.13100619936929e-05,1.9268558025360107,8.083430290222168,7.086271286010742,73.7,72.67,73.27,73.84,1.2079930780809136,1.2097778855999815,1.2251549710201313,1.172997859459889,1.0,simpleAddition,densenet121,2025-09-02 10:27:22
93,8.525023858758468,5.875578107713144,77.88,7.758621998929458e-06,8.8669965702051e-05,8.8669965702051e-05,1.8278088569641113,7.647373199462891,7.357882499694824,73.45,72.43,73.05,73.77,1.2112723211698895,1.2095406364791002,1.226878592485114,1.174988579900959,1.0,simpleAddition,densenet121,2025-09-02 10:28:33
94,8.8391537304166,5.942081143584432,77.98,7.557951602046305e-06,8.63765897376721e-05,8.63765897376721e-05,2.1856794357299805,9.322040557861328,7.338144302368164,73.52,72.33,73.21,73.74,1.2362455537047567,1.2284350983704193,1.2428613976587224,1.1911396429508547,1.0,simpleAddition,densenet121,2025-09-02 10:29:44
95,8.663312079031256,5.853817384454269,77.92,7.387817271253163e-06,8.443219738575047e-05,8.443219738575047e-05,2.4732601642608643,10.654041290283203,7.041315078735352,73.42,72.56,73.28,73.71,1.2098368738271013,1.2118365870246404,1.2245791750618173,1.1760289608677732,1.0,simpleAddition,densenet121,2025-09-02 10:30:56
96,8.889207888253127,5.943294470823264,77.8,7.24838690859395e-06,8.283870752678802e-05,8.283870752678802e-05,2.5511908531188965,10.762101173400879,7.442439556121826,73.16,72.52,72.79,73.61,1.2317263197295274,1.2227713903294335,1.249358417112616,1.1850640238085879,1.0,simpleAddition,densenet121,2025-09-02 10:32:07
97,8.37170125864729,5.871612723869614,78.05,7.13979811500298e-06,8.159769274289122e-05,8.159769274289122e-05,1.9822810888290405,8.360750198364258,7.269000053405762,73.27,72.75,73.37,74.02,1.2116470404818087,1.2127759584897682,1.2246217146704468,1.1773374367363845,1.0,simpleAddition,densenet121,2025-09-02 10:33:18
98,8.14620538904697,5.815383766270891,78.06,7.062158054509446e-06,8.071037776582225e-05,8.071037776582225e-05,0.9130436182022095,3.723513126373291,7.255551338195801,73.24,72.58,73.48,73.96,1.2026427410825897,1.2060117314133463,1.2155318561988542,1.1785767719715456,1.0,simpleAddition,densenet121,2025-09-02 10:34:30
99,8.153553666947763,5.869949540005455,78.01,7.015543348479455e-06,8.017763826833664e-05,8.017763826833664e-05,2.0659127235412598,9.064738273620605,7.324981689453125,73.4,72.54,73.25,73.84,1.218174160281314,1.2117617877223823,1.2272887961773933,1.1819920132431803,1.0,simpleAddition,densenet121,2025-09-02 10:35:41
100,8.602869275250013,5.911791125430336,78.03,7e-06,8e-05,8e-05,2.2487430572509766,9.149091720581055,7.363121509552002,73.13,72.44,73.27,73.55,1.2288587387604049,1.2183204670495624,1.2390855656394475,1.1892654020575029,1.0,simpleAddition,densenet121,2025-09-02 10:36:53
